temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy
17.9,17.9,17.2,95.87,0.0,0,24.1,5.9,316,1016.4,86.5,10.2,33,0.1
18.9,18.9,17.3,90.46,0.0,0,24.1,9.6,318,1017.1,76.3,11.7,93,0.3
20.7,20.7,17.8,83.83,0.0,0,22.3,1.3,347,1017.4,0.0,14.2,431,1.6
23.4,23.4,16.8,66.63,0.0,0,22.3,5.5,20,1017.6,0.9,16.0,605,2.2
24.9,24.9,17.8,64.89,0.0,0,13.0,7.7,320,1017.7,4.7,16.0,768,2.8
26.0,26.0,17.8,60.73,0.0,0,13.0,8.4,356,1018.0,30.8,16.0,319,1.1
26.6,26.6,17.7,58.21,0.0,0,13.0,11.9,350,1018.2,48.7,16.0,1013,3.6
27.2,27.8,17.1,54.04,0.0,0,13.0,8.9,340,1017.9,26.5,16.0,970,3.5
27.9,28.2,16.2,49.18,0.0,0,13.0,1.8,355,1017.8,82.2,16.0,200,0.7
26.4,26.4,15.7,51.86,0.0,0,14.8,1.3,4,1017.5,5.9,16.0,761,2.7
28.3,28.7,16.5,48.89,0.0,0,14.8,9.6,46,1017.5,77.9,16.0,571,2.1
27.4,27.8,16.1,50.39,0.0,0,13.0,12.6,109,1017.3,83.4,16.0,408,1.5
27.3,27.5,15.1,47.45,0.0,0,13.0,5.6,81,1017.5,5.9,16.0,246,0.9
26.1,26.1,16.0,53.61,0.0,0,11.2,6.8,68,1017.8,8.4,16.0,79,0.3
24.4,24.4,17.4,65.14,0.0,0,11.2,9.5,113,1018.1,26.5,16.0,0,0.0
22.9,22.9,18.0,73.63,0.0,0,11.2,5.7,111,1018.4,12.8,16.0,0,0.0
21.4,21.4,18.4,82.85,0.0,0,11.2,0.2,6,1018.6,55.6,16.0,0,0.0
20.8,20.8,18.4,85.9,0.0,0,11.2,1.0,21,1018.7,2.9,16.0,0,0.0
19.2,19.2,18.0,92.46,0.0,0,9.4,0.8,9,1019.2,5.9,16.0,0,0.0
18.3,18.3,17.9,97.17,0.0,0,9.4,0.8,21,1019.1,47.5,13.4,0,0.0
18.7,18.7,17.9,95.04,0.0,0,9.4,0.8,26,1018.9,89.6,13.4,0,0.0
19.4,19.4,17.8,90.81,0.0,0,9.4,0.8,15,1018.8,87.8,13.4,0,0.0
19.3,19.3,17.8,91.12,0.0,0,9.4,5.7,49,1018.7,91.6,14.3,0,0.0
19.4,19.4,17.8,90.51,0.0,0,9.4,4.8,19,1019.0,91.6,11.7,0,0.0
19.5,19.5,17.8,89.87,0.0,0,9.4,0.8,5,1019.6,90.3,14.2,40,0.1
20.1,20.1,18.2,89.0,0.0,0,9.4,0.2,6,1020.1,89.4,12.8,56,0.2
20.7,20.7,18.3,86.41,0.033,100,11.2,5.5,101,1020.4,100.0,11.2,88,0.3
21.7,21.7,19.9,89.51,0.043,100,13.0,0.8,19,1021.0,90.6,13.2,420,1.5
22.8,22.8,19.0,79.0,0.0,0,14.8,5.5,157,1020.9,90.6,15.7,316,1.1
24.2,24.2,18.9,72.4,0.033,100,18.4,12.7,151,1020.7,36.4,16.0,817,2.9
25.5,25.5,18.9,67.06,0.0,0,18.4,8.2,103,1020.7,51.3,15.8,874,3.1
26.7,26.7,19.3,64.14,0.0,0,20.5,11.2,96,1020.3,11.5,16.0,849,3.1
26.7,27.8,18.4,60.24,0.0,0,20.5,8.9,200,1020.1,11.5,16.0,274,1.0
27.8,28.9,18.7,57.75,0.0,0,18.4,9.3,180,1019.4,7.2,16.0,731,2.6
27.9,28.8,18.2,55.85,0.0,0,13.0,5.7,120,1019.0,25.3,16.0,169,0.6
27.3,28.6,19.2,61.15,0.0,0,13.0,6.0,171,1019.0,92.1,16.0,109,0.4
27.2,28.5,19.2,61.69,0.0,0,11.2,7.9,150,1019.0,0.9,16.0,190,0.7
25.8,25.8,18.8,65.38,0.0,0,9.4,8.3,163,1019.4,0.9,16.0,91,0.3
23.9,23.9,18.9,73.55,0.0,0,5.4,7.8,126,1019.6,1.6,16.0,11,0.0
20.0,20.0,18.4,90.66,0.0,0,5.4,0.3,10,1019.9,0.9,13.4,0,0.0
20.8,20.8,18.3,85.6,0.0,0,5.4,0.0,0,1020.4,0.9,16.0,0,0.0
18.7,18.7,17.9,94.73,0.0,0,5.4,0.0,0,1020.5,0.9,16.0,0,0.0
17.6,17.6,17.3,98.18,0.0,0,3.6,0.0,0,1020.8,0.9,13.4,0,0.0
16.5,16.5,16.4,98.89,0.0,0,5.4,5.3,267,1020.8,0.5,3.8,0,0.0
16.1,16.1,16.0,99.52,0.0,0,3.6,0.3,360,1021.0,0.0,7.8,0,0.0
16.1,16.1,16.0,99.21,0.0,0,3.6,0.0,0,1020.6,0.0,6.2,0,0.0
16.9,16.9,16.5,97.6,0.0,0,3.6,0.0,0,1021.0,0.0,3.5,0,0.0
15.9,15.9,15.5,97.3,0.0,0,3.6,0.0,0,1021.4,0.0,4.1,0,0.0
16.5,16.5,16.3,98.75,0.0,0,3.6,0.0,0,1021.3,1.6,2.6,81,0.3
20.8,20.8,19.3,91.26,0.0,0,5.4,0.0,0,1021.6,0.9,10.6,225,0.8
23.8,23.8,19.0,74.52,0.0,0,5.4,4.6,166,1022.0,0.9,15.8,417,1.5
25.6,25.6,18.7,65.51,0.0,0,7.6,7.3,140,1022.0,0.0,15.9,591,2.1
26.7,27.8,18.7,61.65,0.0,0,9.4,7.3,120,1021.7,0.9,15.7,731,2.6
27.9,29.0,18.7,57.5,0.0,0,11.2,1.1,20,1021.4,0.9,16.0,819,2.9
28.8,29.9,18.7,54.54,0.0,0,13.0,0.3,351,1021.5,44.4,16.0,969,3.5
28.9,30.2,19.2,56.03,0.0,0,14.8,5.9,182,1021.1,25.3,16.0,928,3.3
29.9,31.7,19.8,54.56,0.0,0,14.8,1.7,0,1020.3,45.7,16.0,293,1.1
29.4,30.7,18.8,52.95,0.0,0,14.8,7.8,154,1020.3,29.6,16.0,87,0.3
29.0,30.4,19.2,55.36,0.0,0,14.8,1.0,314,1019.9,92.8,16.0,218,0.8
27.4,29.2,20.6,66.51,0.0,0,13.0,9.8,73,1019.7,37.7,16.0,371,1.3
26.5,26.5,20.7,70.25,0.513,100,11.2,11.5,135,1019.3,36.4,16.0,213,0.8
26.0,26.0,20.7,72.47,0.0,0,9.4,7.7,134,1019.3,32.4,15.9,85,0.3
25.0,25.0,20.2,75.06,0.0,0,9.4,1.1,46,1019.1,1.6,15.9,5,0.0
21.9,21.9,19.6,86.48,0.0,0,11.2,0.3,9,1018.6,2.9,10.5,0,0.0
19.9,19.9,18.7,93.1,0.0,0,11.2,0.2,12,1018.9,1.6,14.1,0,0.0
19.8,19.8,18.7,93.52,0.0,0,11.2,0.0,0,1018.8,0.9,11.4,0,0.0
19.9,19.9,18.7,93.19,0.0,0,11.2,0.8,336,1018.5,0.9,13.1,0,0.0
18.4,18.4,18.0,97.84,0.0,0,11.2,4.8,214,1017.7,0.8,3.0,0,0.0
19.7,19.7,19.5,98.97,0.0,0,13.0,0.2,350,1017.1,2.9,6.9,0,0.0
19.7,19.7,19.1,96.37,0.0,0,14.8,1.1,318,1016.8,2.9,6.0,0,0.0
20.8,20.8,19.5,91.98,0.0,0,16.6,1.3,319,1016.4,2.9,11.3,0,0.0
21.3,21.3,19.4,89.17,0.0,0,18.4,9.6,200,1016.2,8.4,11.4,0,0.0
20.9,20.9,19.4,91.42,0.0,0,20.5,6.1,209,1016.0,2.9,10.6,30,0.1
21.9,21.9,20.0,89.19,0.0,0,22.3,9.7,191,1016.3,88.8,11.5,56,0.2
22.3,22.3,20.0,86.72,0.0,0,24.1,10.2,204,1016.5,100.0,14.3,53,0.2
22.4,22.4,20.6,89.93,1.285,100,25.9,10.4,200,1016.0,90.3,16.0,283,1.0
25.0,25.0,20.5,76.18,0.0,0,33.5,14.7,220,1015.8,51.3,16.0,378,1.4
26.7,28.5,21.1,71.33,0.0,0,29.8,20.6,229,1015.4,26.5,16.0,954,3.4
28.3,31.2,22.1,69.26,0.0,0,31.3,15.5,246,1014.5,84.6,16.0,612,2.2
28.3,31.2,22.1,69.27,0.0,0,31.7,23.8,183,1013.0,82.2,16.0,260,0.9
28.4,31.3,22.1,68.76,0.0,0,31.7,18.7,194,1013.3,84.7,16.0,313,1.1
28.0,31.1,22.7,73.17,0.0,0,31.3,14.7,218,1012.5,2.9,15.9,278,1.0
28.0,31.1,22.8,73.63,0.0,0,31.3,20.5,227,1012.8,6.3,15.9,262,0.9
28.0,31.2,22.8,73.46,0.0,0,31.3,20.8,229,1012.2,32.4,15.9,311,1.1
28.0,30.5,21.9,69.43,0.0,0,29.5,20.1,248,1012.2,6.3,16.0,171,0.6
26.4,26.4,20.3,68.99,0.0,0,29.5,16.8,239,1012.4,3.2,16.0,116,0.4
24.2,24.2,19.9,77.07,0.0,0,27.7,12.6,230,1012.2,3.2,16.0,5,0.0
22.6,22.6,19.4,82.37,0.0,0,27.7,8.3,228,1012.4,2.9,16.0,0,0.0
20.6,20.6,19.0,90.9,0.0,0,25.9,6.3,221,1012.2,2.9,16.0,0,0.0
19.9,19.9,18.7,92.52,0.0,0,25.9,8.2,221,1012.5,0.9,16.0,0,0.0
21.0,21.0,19.5,91.12,0.0,0,24.1,6.0,238,1012.5,1.6,16.0,0,0.0
21.4,21.4,20.1,92.43,0.0,0,24.1,6.1,217,1011.8,12.8,16.0,0,0.0
21.4,21.4,20.7,95.96,0.0,0,24.1,9.6,201,1010.8,29.9,14.3,0,0.0
21.8,21.8,20.7,93.66,0.0,0,24.1,9.7,197,1010.2,79.5,10.9,0,0.0
21.9,21.9,21.1,95.73,0.0,0,24.1,9.6,208,1010.0,98.8,9.1,0,0.0
21.9,21.9,21.2,96.09,0.0,0,22.3,10.0,201,1009.9,85.0,9.0,0,0.0
21.9,21.9,21.2,95.76,0.134,100,22.3,2.2,323,1009.7,89.4,6.2,14,0.1
22.9,22.9,21.2,90.28,0.123,100,22.3,11.0,209,1009.9,3.2,13.0,44,0.2
22.0,22.0,19.1,83.81,0.01,100,37.3,16.9,228,1010.6,98.4,16.0,19,0.1
22.2,22.2,18.9,81.71,0.0,0,37.4,23.5,276,1010.5,100.0,15.7,246,0.9
23.9,23.9,19.3,75.94,0.0,0,25.9,19.0,299,1010.8,48.7,16.0,749,2.7
25.7,25.7,19.3,67.6,0.0,0,37.1,19.2,310,1011.0,82.2,16.0,476,1.7
26.7,28.1,19.8,65.92,0.0,0,27.7,14.0,282,1011.2,55.6,16.0,986,3.5
27.9,29.7,20.5,64.13,0.0,0,29.5,15.1,288,1011.3,1.6,16.0,949,3.4
28.8,31.1,20.9,62.26,0.0,0,31.7,16.4,259,1010.8,1.6,16.0,800,2.9
29.4,31.8,20.9,60.24,0.0,0,27.7,13.5,273,1009.9,25.3,16.0,698,2.5
29.4,31.9,21.0,60.57,0.0,0,25.9,10.1,226,1009.0,1.6,16.0,563,2.0
29.5,32.3,21.5,62.02,0.0,0,24.1,13.7,238,1008.7,1.6,16.0,401,1.4
29.1,31.2,20.6,60.16,0.0,0,20.5,15.3,239,1008.3,1.6,16.0,234,0.8
28.0,30.3,21.1,66.19,0.0,0,20.5,9.7,217,1007.5,0.9,16.0,66,0.2
25.4,25.4,20.8,75.68,0.0,0,18.4,7.6,207,1007.5,0.9,16.0,0,0.0
24.1,24.1,21.3,84.09,0.0,0,18.4,6.2,191,1007.6,51.3,14.3,0,0.0
22.7,22.7,20.9,89.3,0.0,0,20.5,6.0,172,1006.9,0.9,16.0,0,0.0
22.1,22.1,20.9,92.76,0.0,0,24.1,7.8,205,1007.2,2.9,16.0,0,0.0
23.2,23.2,21.8,91.5,0.0,0,25.9,0.8,315,1006.8,3.2,16.0,0,0.0
24.4,24.4,22.3,88.09,0.0,0,31.3,7.8,132,1005.5,85.0,16.0,0,0.0
22.1,22.1,20.4,90.06,3.431,100,53.1,9.7,10,1004.8,100.0,15.1,0,0.0
21.3,21.3,20.1,92.82,0.0,0,33.5,6.2,66,1002.0,32.4,16.0,0,0.0
21.3,21.3,20.2,93.14,3.184,100,29.5,14.0,235,1003.7,98.8,4.0,0,0.0
21.3,21.3,20.7,96.51,1.145,100,31.3,14.9,239,1003.4,100.0,5.6,0,0.0
20.7,20.7,19.5,92.52,2.578,100,38.9,25.5,292,1005.3,100.0,10.0,7,0.0
21.2,21.2,19.4,89.54,0.0,0,33.5,18.6,280,1007.0,90.3,16.0,140,0.5
22.2,22.2,19.4,83.92,0.0,0,38.9,24.2,272,1008.0,89.0,16.0,174,0.6
23.4,23.4,19.4,78.29,0.0,0,38.9,18.5,270,1008.3,32.1,16.0,571,2.1
25.0,25.0,20.0,73.71,0.0,0,31.7,22.1,265,1008.6,1.6,16.0,715,2.6
26.7,28.3,20.5,68.7,0.0,0,31.3,16.0,240,1008.5,1.6,16.0,758,2.7
28.3,30.0,19.9,60.33,0.0,0,31.3,23.9,264,1008.3,1.6,16.0,850,3.1
28.9,30.7,19.9,58.36,0.0,0,38.9,21.2,279,1008.5,1.6,16.0,850,3.1
29.0,31.1,20.5,60.07,0.0,0,29.8,16.9,231,1008.2,25.3,16.0,711,2.6
30.0,32.2,20.5,56.81,0.0,0,35.3,17.1,275,1008.1,51.3,16.0,581,2.1
29.5,31.7,20.6,58.69,0.0,0,27.7,18.8,283,1008.3,84.7,16.0,364,1.3
29.5,31.7,20.6,59.05,0.0,0,27.7,18.6,249,1008.1,26.5,16.0,226,0.8
29.0,31.1,20.5,60.2,0.0,0,25.9,17.8,258,1007.6,2.9,16.0,39,0.1
26.5,26.5,20.6,70.43,0.0,0,29.5,14.4,302,1008.1,89.0,16.0,94,0.3
25.2,25.2,20.7,76.4,0.0,0,22.3,8.5,298,1008.6,55.6,16.0,4,0.0
24.4,24.4,20.7,79.94,0.0,0,20.5,11.2,298,1009.3,2.9,16.0,0,0.0
22.5,22.5,20.2,86.85,0.0,0,18.4,8.3,283,1009.4,1.6,16.0,0,0.0
22.0,22.0,19.5,85.9,0.0,0,16.6,11.2,297,1009.5,2.9,16.0,0,0.0
22.3,22.3,20.1,87.11,0.0,0,16.6,9.6,301,1009.4,2.9,16.0,0,0.0
21.9,21.9,19.5,86.54,0.0,0,14.8,9.7,298,1010.2,2.9,14.3,0,0.0
21.8,21.8,19.0,84.25,0.0,0,14.8,9.6,320,1009.8,2.9,16.0,0,0.0
21.2,21.2,18.5,84.15,0.0,0,16.6,9.2,303,1010.2,89.0,16.0,0,0.0
21.2,21.2,18.0,82.02,0.0,0,14.8,5.6,338,1009.9,3.2,16.0,0,0.0
20.1,20.1,17.9,87.05,0.0,0,14.8,0.8,348,1010.4,2.9,13.4,0,0.0
20.1,20.1,17.9,87.14,0.0,0,14.8,6.0,329,1011.1,45.7,16.0,34,0.1
20.1,20.1,17.3,83.83,0.0,0,16.6,6.2,311,1011.8,84.7,15.9,103,0.4
22.1,22.1,17.3,74.29,0.0,0,16.6,11.1,357,1011.8,12.8,16.0,309,1.1
24.8,24.8,17.3,63.25,0.0,0,18.4,10.6,347,1011.6,48.7,16.0,350,1.3
23.0,23.0,16.7,67.43,0.0,0,18.4,9.1,354,1011.8,99.6,16.0,421,1.5
23.9,23.9,16.6,63.46,0.0,0,20.5,9.2,270,1012.3,99.6,16.0,825,3.0
26.1,26.1,17.0,57.23,0.0,0,24.1,7.3,227,1012.1,8.4,16.0,881,3.2
26.7,27.4,17.1,55.54,0.0,0,25.9,8.4,282,1011.5,32.1,16.0,925,3.3
25.9,25.9,17.1,58.22,0.0,0,40.7,22.5,345,1011.5,89.0,16.0,188,0.7
26.1,26.1,17.2,58.04,0.0,0,64.8,13.7,314,1011.5,84.7,16.0,697,2.5
27.1,28.2,18.3,58.61,0.0,0,27.7,14.6,346,1011.4,77.9,16.0,357,1.3
26.2,26.2,15.1,50.47,0.0,0,35.3,17.2,311,1011.5,1.6,16.0,128,0.5
26.7,26.7,15.0,48.81,0.0,0,37.1,20.6,336,1011.9,80.9,16.0,119,0.4
24.0,24.0,15.1,57.3,0.0,0,29.5,17.7,329,1012.9,55.6,16.0,94,0.3
23.4,23.4,14.0,55.59,0.0,0,31.7,13.3,332,1013.7,47.5,16.0,6,0.0
21.3,21.3,12.6,57.73,0.0,0,25.9,12.9,331,1014.2,5.9,16.0,0,0.0
20.1,20.1,11.8,59.17,0.0,0,29.5,18.1,329,1015.0,1.6,16.0,0,0.0
19.0,19.0,11.3,61.04,0.0,0,24.1,14.8,339,1015.7,5.9,16.0,0,0.0
18.0,18.0,11.3,64.94,0.0,0,27.7,13.0,348,1016.3,5.9,16.0,0,0.0
17.3,17.3,11.2,67.64,0.0,0,29.5,13.2,348,1016.5,4.0,16.0,0,0.0
16.3,16.3,11.2,72.09,0.0,0,29.5,13.7,340,1016.7,0.9,16.0,0,0.0
15.1,15.1,11.7,79.97,0.0,0,27.7,11.0,349,1016.8,1.6,16.0,0,0.0
14.5,14.5,11.8,83.69,0.0,0,27.7,15.9,339,1017.5,0.9,16.0,0,0.0
13.9,13.9,11.8,86.66,0.0,0,27.7,10.9,340,1017.8,0.9,16.0,0,0.0
14.0,14.0,12.3,89.54,0.0,0,29.5,9.7,350,1018.3,0.9,16.0,69,0.2
15.7,15.7,12.9,83.25,0.0,0,29.5,11.7,349,1019.0,24.5,16.0,246,0.9
17.2,17.2,13.3,77.93,0.0,0,27.7,15.2,330,1019.4,28.3,16.0,450,1.6
18.0,18.0,13.3,74.21,0.0,0,27.7,15.1,340,1020.0,44.4,16.0,724,2.6
20.0,20.0,12.9,63.35,0.0,0,29.5,16.2,349,1020.2,30.8,16.0,616,2.2
20.2,20.2,12.9,62.95,0.0,0,33.5,17.9,347,1020.4,55.6,16.0,692,2.5
21.3,21.3,12.3,56.43,0.0,0,27.7,18.1,329,1020.4,51.3,16.0,310,1.1
21.8,21.8,12.1,53.8,0.0,0,27.7,8.6,4,1020.4,89.0,16.0,995,3.6
22.4,22.4,11.7,50.87,0.0,0,27.7,14.8,6,1020.2,89.0,16.0,253,0.9
23.8,23.8,12.6,49.63,0.0,0,26.1,13.3,334,1020.3,55.6,16.0,617,2.2
23.2,23.2,11.6,48.04,0.0,0,24.1,16.3,337,1020.0,36.4,16.0,644,2.3
22.9,22.9,11.7,49.23,0.0,0,24.1,15.2,351,1020.1,36.4,16.0,157,0.6
22.3,22.3,11.2,49.34,0.0,0,20.5,16.4,347,1020.0,44.4,16.0,253,0.9
21.2,21.2,10.2,49.21,0.0,0,18.4,13.1,350,1020.2,1.6,16.0,75,0.3
19.5,19.5,10.7,57.0,0.0,0,14.8,7.9,360,1020.4,0.9,16.0,3,0.0
14.1,14.1,11.7,85.16,0.0,0,11.2,0.2,1,1020.8,0.9,13.4,0,0.0
13.5,13.5,11.8,89.54,0.0,0,9.4,0.0,0,1021.0,0.9,16.0,0,0.0
12.8,12.8,11.3,90.94,0.0,0,7.6,0.0,0,1021.2,0.9,16.0,0,0.0
12.2,12.2,11.3,94.2,0.0,0,7.6,0.2,12,1021.6,0.9,16.0,0,0.0
12.0,12.0,10.9,93.28,0.0,0,7.6,0.0,0,1021.9,0.0,6.1,0,0.0
10.6,10.6,9.8,94.36,0.0,0,7.6,0.0,0,1021.8,0.0,3.2,0,0.0
10.6,10.6,10.5,99.12,0.0,0,7.6,0.0,0,1021.6,0.0,4.5,0,0.0
10.4,10.4,9.6,95.04,0.0,0,7.6,0.0,0,1021.5,0.0,16.0,0,0.0
9.9,9.9,9.3,95.89,0.0,0,7.6,0.2,358,1021.8,0.9,3.2,0,0.0
10.5,10.5,10.3,98.69,0.0,0,7.6,0.0,0,1022.2,0.9,2.3,68,0.2
14.2,14.2,13.3,94.54,0.0,0,7.6,0.0,0,1022.6,0.9,16.0,234,0.8
18.9,18.9,14.3,74.37,0.0,0,9.4,7.2,229,1022.9,0.9,16.0,418,1.5
21.2,21.2,13.7,62.03,0.0,0,11.2,11.1,240,1023.0,0.9,16.0,604,2.2
22.8,22.8,13.6,56.15,0.0,0,13.0,8.9,270,1022.6,30.8,16.0,778,2.8
22.9,22.9,11.7,49.08,0.0,0,13.0,5.5,280,1022.6,32.1,16.0,936,3.4
23.8,23.8,12.1,47.92,0.0,0,14.8,8.3,259,1022.4,89.0,16.0,1021,3.7
24.3,24.3,12.1,46.57,0.0,0,13.0,0.6,353,1021.9,12.8,16.0,952,3.4
24.5,24.5,12.7,47.88,0.0,0,13.0,10.5,237,1021.5,36.4,16.0,932,3.4
25.7,25.7,13.9,48.33,0.0,0,14.8,10.6,248,1020.8,14.0,16.0,872,3.1
25.6,25.6,13.6,47.57,0.0,0,16.6,12.4,248,1020.6,32.1,16.0,501,1.8
25.2,25.2,13.2,47.33,0.0,0,14.8,8.9,240,1020.1,50.0,16.0,428,1.5
24.6,24.6,12.7,47.62,0.0,0,13.0,9.6,268,1019.7,1.6,16.0,255,0.9
23.5,23.5,14.1,55.7,0.0,0,13.0,8.3,249,1019.8,0.9,16.0,67,0.2
21.0,21.0,14.3,65.53,0.0,0,11.2,7.6,299,1019.7,30.8,16.0,4,0.0
17.5,17.5,14.5,82.78,0.0,0,9.4,1.1,336,1020.1,47.5,10.9,0,0.0
16.8,16.8,14.0,83.66,0.0,0,9.4,1.3,337,1019.8,0.9,16.0,0,0.0
14.2,14.2,12.5,89.37,0.0,0,7.6,0.0,0,1020.2,0.0,16.0,0,0.0
14.1,14.1,13.1,93.25,0.0,0,7.6,0.2,354,1020.2,0.0,14.3,0,0.0
13.4,13.4,13.0,97.4,0.0,0,7.6,4.8,252,1020.1,0.0,4.3,0,0.0
13.4,13.4,13.0,97.88,0.0,0,7.6,4.6,258,1019.8,0.0,4.0,0,0.0
12.3,12.3,11.9,97.44,0.0,0,9.4,4.8,242,1019.9,0.5,6.0,0,0.0
11.7,11.7,11.4,98.36,0.0,0,9.4,0.0,0,1019.6,0.9,16.0,0,0.0
12.1,12.1,11.9,98.72,0.0,0,9.4,0.0,0,1019.7,0.9,16.0,0,0.0
11.8,11.8,11.5,98.35,0.0,0,9.4,0.2,350,1019.8,0.9,3.1,73,0.3
16.4,16.4,15.0,91.08,0.0,0,11.2,0.0,0,1019.8,1.6,15.9,227,0.8
21.1,21.1,15.6,70.66,0.0,0,13.0,0.0,0,1020.1,1.6,16.0,367,1.3
23.3,23.3,14.9,59.28,0.0,0,13.0,6.7,313,1020.1,1.6,16.0,609,2.2
24.4,24.4,14.2,53.21,0.0,0,14.8,12.1,280,1020.1,28.1,15.3,508,1.8
23.6,23.6,13.3,52.45,0.0,0,14.8,7.8,315,1020.1,84.7,16.0,900,3.2
25.1,25.1,14.6,52.29,0.0,0,13.0,8.4,294,1019.9,29.6,16.0,640,2.3
25.1,25.1,14.8,52.86,0.0,0,14.8,9.6,302,1019.7,8.4,16.0,495,1.8
24.6,24.6,13.9,51.41,0.0,0,14.8,6.6,270,1019.7,2.9,16.0,545,2.0
25.1,25.1,13.4,48.2,0.0,0,16.6,9.5,276,1019.3,2.9,16.0,654,2.4
25.8,25.8,13.3,46.01,0.0,0,16.6,6.1,310,1018.9,2.9,16.0,569,2.0
25.2,25.2,13.3,47.72,0.0,0,14.8,9.8,272,1018.6,2.9,16.0,398,1.4
25.2,25.2,14.2,50.52,0.0,0,14.8,4.9,285,1018.4,2.9,16.0,154,0.6
23.1,23.1,15.9,63.89,0.0,0,11.2,5.6,267,1018.2,2.9,16.0,80,0.3
20.0,20.0,16.3,79.51,0.0,0,7.6,0.2,355,1018.3,2.9,16.0,2,0.0
17.4,17.4,15.6,89.61,0.0,0,7.6,0.2,349,1018.8,2.9,16.0,0,0.0
16.3,16.3,14.4,88.81,0.0,0,9.4,4.8,255,1018.9,2.9,16.0,0,0.0
15.1,15.1,14.1,93.83,0.0,0,9.4,0.2,350,1019.0,1.6,11.6,0,0.0
14.9,14.9,14.0,94.43,0.0,0,11.2,0.2,354,1018.7,1.6,14.2,0,0.0
14.1,14.1,13.6,96.59,0.0,0,11.2,4.9,239,1018.9,1.6,4.0,0,0.0
14.5,14.5,13.1,91.79,0.0,0,11.2,0.2,356,1018.8,2.9,10.9,0,0.0
14.4,14.4,14.0,97.29,0.0,0,11.2,0.2,354,1018.7,2.9,3.2,0,0.0
13.9,13.9,13.6,98.05,0.0,0,13.0,5.4,243,1019.0,1.5,3.8,0,0.0
13.5,13.5,13.2,98.1,0.0,0,11.2,1.0,341,1019.1,1.5,5.0,3,0.0
14.4,14.4,13.7,95.29,0.0,0,13.0,0.8,339,1019.3,2.9,9.0,39,0.1
17.4,17.4,15.7,90.0,0.0,0,16.6,0.8,346,1019.2,2.9,14.2,184,0.7
21.1,21.1,15.8,71.45,0.0,0,16.6,9.5,349,1019.5,2.9,15.9,369,1.3
23.8,23.8,16.7,64.56,0.0,0,16.6,10.4,351,1019.6,2.9,16.0,557,2.0
25.0,25.0,17.1,61.63,0.0,0,14.8,5.6,45,1019.2,2.9,15.3,703,2.5
26.2,26.2,16.7,55.91,0.0,0,13.0,8.6,0,1019.2,2.9,16.0,796,2.9
26.4,26.4,16.6,55.14,0.0,0,13.0,5.5,105,1019.0,26.5,16.0,940,3.4
27.9,28.4,16.7,50.41,0.0,0,13.0,6.8,12,1019.0,89.4,16.0,509,1.8
26.9,27.6,17.1,54.94,0.0,0,11.2,6.7,308,1018.9,51.6,16.0,534,1.9
28.3,28.9,17.1,50.72,0.0,0,11.2,11.3,274,1018.6,56.0,16.0,580,2.1
27.8,28.3,16.7,50.7,0.0,0,13.0,7.3,114,1018.1,91.9,16.0,529,1.9
26.4,26.4,17.6,58.44,0.0,0,13.0,0.9,9,1017.8,89.0,16.0,145,0.5
27.2,27.9,17.2,54.44,0.0,0,14.8,8.0,123,1017.6,90.3,16.0,131,0.5
26.3,26.3,17.2,57.45,0.0,0,14.8,10.5,63,1017.4,90.3,16.0,74,0.3
24.1,24.1,18.2,69.77,0.0,0,14.8,1.5,44,1017.6,90.3,16.0,0,0.0
23.3,23.3,17.8,71.25,0.0,0,14.8,0.6,2,1017.9,89.0,16.0,0,0.0
22.4,22.4,18.2,77.17,0.0,0,14.8,1.2,25,1018.3,99.6,16.0,0,0.0
21.4,21.4,17.2,76.92,0.0,0,13.0,0.2,5,1018.2,29.6,16.0,0,0.0
20.8,20.8,16.9,78.49,0.0,0,13.0,1.0,17,1018.3,3.2,16.0,0,0.0
18.7,18.7,16.9,89.09,0.0,0,11.2,1.3,10,1018.0,3.2,16.0,0,0.0
18.2,18.2,16.8,91.91,0.0,0,11.2,1.3,10,1017.7,3.2,16.0,0,0.0
19.4,19.4,17.7,89.98,0.0,0,11.2,7.3,58,1017.1,2.9,14.3,0,0.0
18.4,18.4,17.0,91.81,0.0,0,11.2,0.8,6,1016.7,2.9,16.0,0,0.0
17.9,17.9,16.2,89.64,0.0,0,9.4,4.6,28,1017.0,36.4,16.0,0,0.0
17.5,17.5,16.2,92.42,0.0,0,11.2,0.6,4,1017.0,45.7,16.0,37,0.1
20.0,20.0,17.2,84.09,0.0,0,11.2,7.6,38,1016.8,91.6,16.0,158,0.6
21.2,21.2,17.8,80.62,0.0,0,11.2,5.6,39,1017.1,100.0,16.0,283,1.0
23.4,23.4,17.8,70.93,0.0,0,7.6,0.2,0,1017.1,26.5,16.0,434,1.6
24.4,24.4,18.3,68.6,0.0,0,7.6,0.2,0,1017.0,2.9,16.0,713,2.6
25.7,25.7,17.9,62.01,0.0,0,7.6,4.8,273,1016.8,26.5,16.0,517,1.9
25.7,25.7,18.6,65.07,0.0,0,7.6,6.8,245,1016.2,79.5,16.0,270,1.0
25.2,25.2,19.1,69.07,0.0,0,7.6,1.5,316,1016.0,79.5,16.0,106,0.4
25.7,25.7,18.7,65.51,0.0,0,9.4,6.0,187,1015.9,36.8,16.0,760,2.7
