name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ann Arbor,2023-07-04T16:00:00,30.7,32,18.8,48.99,0,0,,0,0,16.6,8,323,1014.8,47.5,16,741,2.7,7,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T17:00:00,31.1,32.2,18.5,47.2,0,0,,0,0,13,8.3,233,1014.7,36.4,11.7,694,2.5,7,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T18:00:00,29.9,31.8,20.1,55.77,0,0,,0,0,14.8,11.5,170,1014.3,90.3,16,455,1.6,5,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T19:00:00,29.3,30.9,19.6,55.91,0,0,,0,0,16.6,9.8,184,1014.1,87.1,16,331,1.2,3,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T20:00:00,27.9,29.9,20.7,64.86,0,0,,0,0,9.4,10.1,169,1014.5,24.5,16,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T21:00:00,26.7,28.5,21.1,71.2,0,0,,0,0,9.4,6.2,160,1014.4,77.1,16,31,0.1,0,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T22:00:00,24.4,24.4,21,81.48,0,0,,0,0,7.6,5.4,160,1015.2,43.7,13.4,0,0,0,30,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-04T23:00:00,22.1,22.1,19.9,87.35,0,0,,0,0,5.4,5.2,164,1015.8,0.9,15.9,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T00:00:00,20.9,20.9,19.9,93.83,0,0,,0,0,7.6,0,0,1015.9,0.9,10.4,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T01:00:00,19.7,19.7,18.5,92.52,0,0,,0,0,7.6,0.2,12,1015.8,0.9,10.8,0,0,0,3,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T02:00:00,19.9,19.9,18.4,91.52,0,0,,0,0,5.4,0,0,1016,0.9,5.2,0,0,0,5,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T03:00:00,18.6,18.6,18,96.01,0,0,,0,0,7.6,0,0,1016.1,24.4,3.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-07-05T04:00:00,18.3,18.3,17.4,94.65,0,0,,0,0,7.6,4.8,256,1015.6,44.3,3.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-07-05T05:00:00,17.7,17.7,17,95.69,0,0,,0,0,7.6,0,0,1015.5,87.8,3.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T06:00:00,17.5,17.5,16.9,96.25,0,0,,0,0,7.6,0.3,346,1015.8,0,1.3,5,0,0,10,Clear,clear-night,"72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-07-05T07:00:00,18.3,18.3,18,98.27,0,0,,0,0,7.6,4.7,248,1015.8,1.4,3.4,78,0.3,1,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T08:00:00,21.4,21.4,20.6,94.79,0,0,,0,0,7.6,0.8,326,1015.9,1.6,6,234,0.8,2,3,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T09:00:00,25.7,25.7,19.9,70.49,0,0,,0,0,9.4,0.2,349,1015.9,1.6,13.4,429,1.5,4,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T10:00:00,27.9,29.5,20,62.25,0,0,,0,0,11.2,7.4,229,1015.5,1.6,16,544,2,5,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T11:00:00,28.9,30.7,20.1,59,0,0,,0,0,13,7.5,231,1015.3,1.6,16,767,2.8,8,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T12:00:00,29.9,31.5,19.4,53.34,0,0,,0,0,14.8,11.2,220,1015.2,4.7,16,883,3.2,9,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T13:00:00,30.1,31.7,19.4,52.81,0,0,,0,0,14.8,9.2,200,1015.1,47.5,16,983,3.5,10,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T14:00:00,30,31.5,19.3,52.99,0,0,,0,0,14.8,12.9,215,1014.8,50,16,1006,3.6,10,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T15:00:00,31,32.7,19.5,50.25,0,0,,0,0,14.8,11.2,172,1014.7,4.7,16,1038,3.7,10,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T16:00:00,28.8,30.5,19.9,58.74,0,0,,0,0,14.8,12,242,1014.4,80.9,16,807,2.9,8,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T17:00:00,30.8,32.2,19,49.48,0,0,,0,0,20.5,11.1,218,1013.4,1.6,16,567,2,6,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T18:00:00,31.1,32.6,19.1,48.82,0,0,,0,0,20.5,15,169,1012.7,1.6,16,424,1.5,4,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T19:00:00,30.7,32.6,20,53.06,0,0,,0,0,29.5,19.4,204,1012.4,0.9,16,237,0.9,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T20:00:00,28.1,29.5,19.5,59.64,0,0,,0,0,14.8,10,215,1012.4,32.6,16,75,0.3,1,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KYIP,F8857,KDTW"
Ann Arbor,2023-07-05T21:00:00,26.3,26.3,20.6,70.92,0,0,,0,0,13,1.4,315,1012.7,2.9,16,3,0,0,30,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T22:00:00,24.6,24.6,20.1,76.03,0,0,,0,0,13,7.6,160,1013.1,26.5,14.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-05T23:00:00,22.6,22.6,20.1,85.66,0,0,,0,0,9.4,1.1,44,1013.1,26.5,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T00:00:00,22.6,22.6,19.5,83.11,0,0,,0,0,13,7.5,231,1012.9,12.8,16,0,0,0,8,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T01:00:00,23,23,19.5,81.05,0,0,,0,0,9.4,7.8,170,1012.7,2.9,15.9,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T02:00:00,22.4,22.4,19.5,83.65,0,0,,0,0,13,5.7,198,1012.3,1.6,16,0,0,0,3,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T03:00:00,21.4,21.4,19,86.29,0,0,,0,0,9.4,7.5,216,1012.1,1.6,16,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T04:00:00,20.9,20.9,18.9,88.56,0,0,,0,0,9.4,0.8,337,1011.7,1.6,16,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T05:00:00,20.8,20.8,18.9,89.16,0,0,,0,0,9.4,4.7,110,1011.3,1.6,14.3,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T06:00:00,21.3,21.3,19.4,88.89,0,0,,0,0,9.4,12.8,284,1011.5,84.2,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T07:00:00,20.9,20.9,19.5,91.62,0,0,,0,0,9.4,1.1,320,1011,3,10.1,46,0.2,0,3,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T08:00:00,22.4,22.4,20.7,90.06,0,0,,0,0,11.2,5.8,228,1011.4,83.9,11.3,61,0.2,1,3,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T09:00:00,22.9,22.9,20.7,86.98,0,0,,0,0,13,6.3,186,1011.6,55.8,13,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T10:00:00,23.8,23.8,20.7,82.88,0.056,100,rain,0,0,14.8,7.6,247,1011.4,2.4,12.7,251,0.9,3,10,Rain,rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T11:00:00,24,24,20.7,82.06,0,0,,0,0,16.6,12.8,277,1011.6,25.2,14.1,153,0.6,2,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T12:00:00,24,24,20.2,79.04,0,0,,0,0,16.6,13.2,282,1011.9,89.5,16,264,1,3,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T13:00:00,25.6,25.6,20.7,74.38,0,0,,0,0,20.5,11.8,300,1011.9,89.3,16,364,1.3,4,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T14:00:00,27.1,28.6,20.1,65.37,0,0,,0,0,22.3,11.7,266,1011.5,50.6,16,245,0.9,2,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T15:00:00,28.3,30,20,60.82,0,0,,0,0,22.3,10.5,300,1011,35.2,16,1024,3.7,10,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T16:00:00,27.9,29.6,19.9,61.82,0,0,,0,0,31.7,19.4,302,1010.9,54.6,16,348,1.3,3,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T17:00:00,28.3,30,20,60.64,0,0,,0,0,27.7,18,292,1010.8,55.6,16,548,2,5,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T18:00:00,28.3,29.5,18.9,56.91,0,0,,0,0,27.7,15.2,282,1010.7,84,16,329,1.2,3,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T19:00:00,26.4,26.4,18.9,63.14,0,0,,0,0,38.9,23.3,325,1010.7,25.5,16,93,0.3,1,30,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T20:00:00,25.8,25.8,19.9,69.9,0,0,,0,0,24.1,13.8,339,1011.1,88.4,16,65,0.2,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T21:00:00,24.4,24.4,17.9,66.9,0,0,,0,0,22.3,13,349,1011.4,8.4,16,5,0,0,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T22:00:00,23.3,23.3,18.3,73.63,0,0,,0,0,14.8,9.4,348,1011.8,2.9,16,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-06T23:00:00,22.8,22.8,18.9,78.65,0,0,,0,0,18.4,8.1,340,1012.4,82.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T00:00:00,22.7,22.7,18.9,78.8,0,0,,0,0,16.6,9.2,341,1012.6,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T01:00:00,22,22,18.9,82.26,0,0,,0,0,14.8,9,353,1012.8,82.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T02:00:00,21.1,21.1,18.9,86.97,0,0,,0,0,14.8,9.3,6,1012.6,36,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T03:00:00,21,21,18.6,86.16,0,0,,0,0,14.8,7.8,30,1013,81.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T04:00:00,20.5,20.5,17.9,85.38,0,0,,0,0,13,9.4,33,1013.5,89.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T05:00:00,18.9,18.9,15.6,81.52,0,0,,0,0,13,9.8,36,1013.9,55.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T06:00:00,16,16,14.3,89.72,0,0,,0,0,13,1.1,6,1014.1,2.1,16,4,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T07:00:00,17.9,17.9,14.8,82.46,0,0,,0,0,14.8,7.7,29,1014.7,1.6,16,84,0.3,1,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T08:00:00,19.4,19.4,15.4,78.02,0,0,,0,0,18.4,5.8,42,1015,1.6,16,220,0.8,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T09:00:00,21.2,21.2,15.8,71.48,0,0,,0,0,16.6,11.2,37,1015.5,1.6,16,487,1.8,5,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T10:00:00,21.3,21.3,16,71.56,0,0,,0,0,14.8,1.6,8,1015.5,77.1,16,213,0.8,2,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T11:00:00,22.8,22.8,16,65.47,0,0,,0,0,13,8.3,352,1015.4,83.4,16,845,3,8,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T12:00:00,24.3,24.3,15.5,57.95,0,0,,0,0,14.8,7.4,8,1015.3,83.7,16,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T13:00:00,24,24,14.3,54.54,0,0,,0,0,14.8,11.1,303,1015.7,81.2,16,262,0.9,3,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T14:00:00,25.2,25.2,13.8,49.47,0,0,,0,0,16.6,9.3,286,1014.9,84.7,16,1058,3.8,10,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T15:00:00,26.1,26.1,13.8,46.59,0,0,,0,0,16.6,9.2,265,1014.4,36.4,16,921,3.3,9,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T16:00:00,25.8,25.8,12.9,44.85,0,0,,0,0,18.4,6.7,255,1014,29.6,16,846,3,8,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T17:00:00,25.9,25.9,13.3,45.87,0,0,,0,0,18.4,1.1,343,1013.6,25.3,16,624,2.2,6,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T18:00:00,26.2,26.2,13.3,44.86,0,0,,0,0,16.6,7.2,52,1013.2,7.2,16,440,1.6,4,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T19:00:00,25.7,25.7,13.3,46.23,0,0,,0,0,14.8,6.3,345,1012.9,6.1,16,231,0.8,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T20:00:00,25.1,25.1,13,47.1,0,0,,0,0,13,12.4,356,1012.7,1.9,16,90,0.3,1,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T21:00:00,23.3,23.3,13,52.34,0,0,,0,0,13,7.6,48,1012.7,89,16,5,0,0,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T22:00:00,19.4,19.4,13.7,69.61,0,0,,0,0,11.2,5.8,70,1013,36.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-07T23:00:00,19.1,19.1,14.1,72.97,0,0,,0,0,7.6,5.7,75,1013.3,26.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T00:00:00,20.5,20.5,15.7,73.97,0,0,,0,0,9.4,10.9,110,1012.9,98.4,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T01:00:00,20.6,20.6,15.7,73.64,0,0,,0,0,9.4,7.9,108,1013.3,98.4,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T02:00:00,20.7,20.7,15.7,73.07,0,0,,0,0,9.4,9.4,83,1013.2,100,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T03:00:00,20.7,20.7,16.1,74.79,0,0,,0,0,9.4,10.9,108,1012.6,90.6,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T04:00:00,20.7,20.7,15.6,72.56,0,0,,0,0,9.4,12.5,110,1012.1,99.8,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T05:00:00,20.7,20.7,15,69.9,0,0,,0,0,7.6,9.6,112,1011.8,90.6,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T06:00:00,20.1,20.1,15,72.37,0,0,,0,0,9.4,7.8,102,1011.6,100,16,1,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T07:00:00,20.1,20.1,15.6,75.44,0,0,,0,0,18.4,7.5,129,1011.6,100,16,32,0.1,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T08:00:00,20.8,20.8,16.1,74.36,0,0,,0,0,25.9,1.3,29,1011.5,100,16,85,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T09:00:00,20.8,20.8,15.2,70.38,0,0,,0,0,24.1,10.7,141,1011.3,100,16,84,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T10:00:00,21.3,21.3,15.7,70.43,0,0,,0,0,22.3,10,150,1011.1,89.2,16,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T11:00:00,20.8,20.8,16.1,74.94,0,0,,0,0,22.3,10.6,183,1010.7,90.6,15.8,112,0.4,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T12:00:00,19.9,19.9,17.2,84.55,0.093,100,rain,0,0,13,5.5,200,1010.8,100,13.4,100,0.4,1,10,"Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T13:00:00,19.9,19.9,17.3,84.79,0.078,100,rain,0,0,14.8,0.7,329,1011,100,9.6,149,0.5,1,10,"Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T14:00:00,20.9,20.9,17.9,82.84,0.194,100,rain,0,0,22.3,0.8,10,1010.5,100,15,387,1.4,4,10,"Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T15:00:00,22.7,22.7,17.4,72.36,0.005,100,rain,0,0,22.3,6.6,262,1010.2,98.6,15.8,345,1.2,3,10,"Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T16:00:00,22.8,22.8,17.4,71.75,0,0,,0,0,22.3,1.1,21,1009.4,97.8,15.8,968,3.5,10,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T17:00:00,24.2,24.2,17.3,65.48,0,0,,0,0,20.5,10.8,172,1008.7,37.7,16,268,1,3,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T18:00:00,23.3,23.3,17.9,71.42,0,0,,0,0,18.4,11,171,1008.3,89,16,130,0.5,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T19:00:00,19.9,19.9,17.9,88.07,0,0,,0,0,37.1,10.3,317,1008.3,99.6,4.9,276,1,3,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T20:00:00,21.2,21.2,18.3,83.98,0.061,100,rain,0,0,14.8,7.5,302,1008.5,57.2,15.8,61,0.2,1,10,"Rain, Partially cloudy",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T21:00:00,20.7,20.7,18.4,86.73,0.005,100,rain,0,0,14.8,10.5,296,1009.1,55.6,14.3,6,0,0,10,"Rain, Partially cloudy",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T22:00:00,19.4,19.4,16.8,85.06,0,0,,0,0,14.8,11.2,318,1010,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-08T23:00:00,18,18,15.2,83.8,0,0,,0,0,14.8,6.1,312,1010.3,2.9,16,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T00:00:00,17.2,17.2,15.1,87.55,0,0,,0,0,14.8,9.2,307,1010.4,2.9,16,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T01:00:00,17.7,17.7,14.5,81.27,0,0,,0,0,13,14,327,1010.7,87.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T02:00:00,16.7,16.7,14,84.13,0,0,,0,0,11.2,7.8,299,1010.2,43.7,15.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T03:00:00,16.7,16.7,14.4,86.54,0,0,,0,0,13,7.8,291,1010.2,54.4,15.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T04:00:00,16.8,16.8,14.5,86.24,0,0,,0,0,14.8,6,310,1010.1,90.4,15.8,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T05:00:00,16.2,16.2,14.5,89.26,0,0,,0,0,16.6,10.7,308,1010.4,99.8,15.8,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T06:00:00,16.3,16.3,14,86.42,0,0,,0,0,18.4,8.8,309,1010.6,90.6,15.8,2,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-07-09T07:00:00,16.8,16.8,14.5,86.18,0,0,,0,0,18.4,9.8,323,1010.7,100,15.8,32,0.1,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
