temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
5.1,3.4,1.2,76.07,0.0,0,18.4,7.3,110,1033.5,2.9,16.0,130,0.5,1
7.3,5.3,1.8,68.08,0.0,0,23.0,10.3,94,1034.0,1.6,16.0,248,0.9,2
7.9,5.9,0.7,60.31,0.0,0,16.9,11.8,90,1034.7,2.9,16.0,278,1.0,3
8.4,6.0,1.2,60.6,0.0,0,15.5,14.6,138,1034.2,2.9,16.0,260,0.9,3
10.0,10.0,1.7,56.38,0.0,0,29.5,20.2,116,1033.7,2.9,16.0,547,2.0,5
11.4,11.4,1.9,52.27,0.0,0,14.4,13.3,99,1033.6,3.2,16.0,386,1.4,4
11.2,11.2,2.2,54.07,0.0,0,15.8,15.0,159,1032.9,98.8,16.0,230,0.8,2
10.7,10.7,2.3,55.91,0.0,0,16.6,13.0,151,1032.3,100.0,16.0,190,0.7,2
10.7,10.7,2.9,58.46,0.0,0,18.0,15.0,110,1030.8,100.0,16.0,155,0.6,2
10.1,10.1,2.3,58.36,0.0,0,15.8,14.7,135,1030.3,100.0,16.0,67,0.2,1
9.4,9.4,3.4,65.94,0.29,100,18.4,1.8,22,1030.5,100.0,15.8,54,0.2,1
10.0,10.0,3.9,65.59,0.0,0,13.3,10.0,67,1030.2,100.0,16.0,30,0.1,0
9.1,7.1,4.1,70.64,0.257,100,37.1,13.2,96,1028.5,100.0,14.3,11,0.0,0
9.0,6.2,3.9,70.36,0.0,0,31.7,19.8,49,1028.3,100.0,16.0,0,0.0,0
7.5,4.9,5.1,84.34,1.965,100,33.1,14.9,106,1028.0,100.0,8.3,0,0.0,0
8.0,5.7,4.6,78.77,0.239,100,33.8,13.4,100,1027.0,89.4,15.9,0,0.0,0
8.0,5.6,5.1,81.49,0.635,100,45.0,14.6,104,1027.3,100.0,10.5,0,0.0,0
6.9,3.6,4.4,83.94,5.114,100,42.8,19.4,91,1026.0,100.0,4.3,0,0.0,0
6.4,3.6,4.4,86.99,6.005,100,27.7,14.1,109,1026.0,100.0,5.7,0,0.0,0
6.4,2.2,4.4,87.12,6.584,100,38.9,26.3,118,1023.3,100.0,5.9,0,0.0,0
6.8,5.5,5.5,91.38,4.116,100,36.7,7.2,113,1023.9,100.0,8.0,0,0.0,0
6.9,5.0,5.1,88.29,0.979,100,28.4,9.9,99,1023.1,36.4,16.0,0,0.0,0
6.4,4.2,5.0,90.6,0.0,0,27.7,10.9,76,1022.5,89.0,16.0,0,0.0,0
6.4,5.5,4.4,87.14,0.0,0,21.2,5.5,105,1021.7,1.6,15.9,12,0.0,0
8.0,6.4,5.1,81.9,0.0,0,27.7,9.4,112,1021.8,0.9,15.9,86,0.3,1
10.2,10.2,5.7,73.79,0.0,0,24.8,12.4,127,1021.5,0.9,16.0,265,1.0,3
12.4,12.4,6.7,68.02,0.0,0,23.0,10.1,139,1020.9,0.9,16.0,433,1.6,4
15.7,15.7,8.1,60.67,0.0,0,31.0,11.5,194,1020.0,0.9,16.0,621,2.2,6
18.0,18.0,9.2,56.72,0.0,0,32.8,10.5,170,1019.6,1.6,16.0,773,2.8,8
20.8,20.8,11.5,55.42,0.0,0,34.9,13.6,217,1019.1,1.6,16.0,874,3.1,9
23.4,23.4,12.7,51.02,0.0,0,17.3,12.5,203,1017.8,1.6,16.0,899,3.2,9
25.6,25.6,13.7,47.47,0.0,0,31.0,17.5,202,1016.7,1.6,16.0,863,3.1,9
26.3,26.3,14.2,47.41,0.0,0,29.9,20.5,143,1015.5,1.6,16.0,724,2.6,7
26.3,26.3,13.7,45.93,0.0,0,31.7,15.1,152,1014.9,2.9,16.0,553,2.0,6
26.1,26.1,12.7,43.4,0.0,0,29.9,12.3,160,1014.5,2.9,16.0,460,1.7,5
23.9,23.9,12.1,47.79,0.0,0,27.0,11.6,157,1014.5,1.6,16.0,100,0.4,1
21.6,21.6,11.6,52.95,0.0,0,22.3,10.0,157,1014.4,2.9,16.0,42,0.2,0
19.1,19.1,11.0,59.48,0.0,0,18.4,11.3,149,1014.4,2.9,16.0,4,0.0,0
17.2,17.2,10.5,64.72,0.0,0,18.0,7.2,167,1014.2,2.9,16.0,0,0.0,0
17.0,17.0,9.4,60.66,0.0,0,12.6,6.8,211,1014.1,2.9,16.0,0,0.0,0
17.7,17.7,9.9,60.29,0.0,0,21.2,9.2,198,1014.0,1.6,16.0,0,0.0,0
17.7,17.7,10.6,63.17,0.0,0,34.9,8.9,205,1013.7,1.6,16.0,0,0.0,0
16.8,16.8,10.0,64.03,0.0,0,30.2,8.9,186,1013.6,1.6,16.0,0,0.0,0
15.8,15.8,9.4,65.52,0.0,0,23.0,7.4,207,1013.7,2.9,16.0,0,0.0,0
14.8,14.8,9.5,70.48,0.0,0,23.8,11.5,192,1013.7,1.6,16.0,0,0.0,0
12.4,12.4,9.1,79.84,0.0,0,32.0,8.1,200,1013.9,0.9,16.0,0,0.0,0
14.7,14.7,9.0,68.78,0.0,0,32.8,11.7,191,1013.6,1.6,16.0,0,0.0,0
14.8,14.8,9.5,70.4,0.0,0,29.5,11.6,198,1013.9,2.9,16.0,14,0.1,0
16.7,16.7,10.2,65.4,0.0,0,30.6,13.9,209,1014.3,2.9,16.0,125,0.5,1
18.8,18.8,11.2,61.24,0.0,0,42.5,16.1,211,1014.3,2.9,16.0,305,1.1,3
21.1,21.1,12.2,56.88,0.0,0,47.5,18.5,210,1013.8,2.9,16.0,460,1.7,5
23.6,23.6,12.9,50.96,0.0,0,49.6,26.0,228,1013.3,2.9,16.0,522,1.9,5
24.2,24.2,13.4,50.91,0.0,0,49.3,27.0,219,1013.0,2.9,16.0,667,2.4,7
25.3,25.3,13.9,49.31,0.0,0,46.8,25.8,229,1012.6,94.1,16.0,453,1.6,5
26.4,26.4,14.4,47.74,0.0,0,53.3,30.4,218,1012.1,51.3,16.0,469,1.7,5
27.0,27.3,15.0,47.85,0.0,0,46.7,28.5,220,1011.3,51.3,16.0,603,2.2,6
27.5,27.5,13.9,43.25,0.0,0,61.3,39.5,211,1010.6,29.6,16.0,467,1.7,5
28.0,27.8,13.9,42.03,0.0,0,61.9,37.9,227,1010.4,32.1,16.0,379,1.4,4
26.4,26.4,13.4,44.6,0.0,0,55.1,30.4,226,1010.3,88.4,16.0,204,0.7,2
25.4,25.4,13.0,46.33,0.0,0,51.7,27.1,218,1010.4,84.7,16.0,49,0.2,0
19.2,19.2,16.7,85.67,2.427,100,64.5,12.2,227,1011.7,90.6,15.9,30,0.1,0
19.1,19.1,16.7,86.16,0.741,100,25.2,13.3,221,1011.7,100.0,13.3,2,0.0,0
19.1,19.1,16.8,86.66,0.968,100,29.9,14.7,232,1012.1,100.0,16.0,0,0.0,0
18.6,18.6,16.7,88.66,0.0,0,34.2,8.1,217,1011.8,100.0,16.0,0,0.0,0
18.1,18.1,16.8,92.14,0.257,100,24.1,9.2,199,1011.7,100.0,14.3,0,0.0,0
18.0,18.0,16.7,91.91,0.0,0,27.0,9.2,208,1011.2,100.0,14.2,0,0.0,0
17.5,17.5,16.2,92.21,0.0,0,15.8,1.3,330,1011.4,100.0,10.6,0,0.0,0
17.5,17.5,15.8,89.72,1.285,100,29.5,18.3,261,1011.8,100.0,14.0,0,0.0,0
17.0,17.0,15.0,87.88,0.0,0,32.4,11.8,230,1011.8,89.4,15.9,0,0.0,0
16.1,16.1,11.5,74.21,0.0,0,27.4,12.8,303,1012.5,100.0,15.7,0,0.0,0
14.7,14.7,9.2,69.61,0.033,100,27.7,8.2,332,1012.6,100.0,15.9,0,0.0,0
13.8,13.8,9.0,72.91,0.0,0,29.2,6.9,294,1013.2,89.4,15.9,8,0.0,0
14.2,14.2,10.6,79.14,0.0,0,16.6,0.8,328,1013.7,90.6,16.0,64,0.2,1
14.7,14.7,9.0,68.63,0.0,0,12.6,7.6,221,1014.1,100.0,16.0,106,0.4,1
14.7,14.7,8.9,68.12,0.0,0,22.3,9.7,271,1014.3,100.0,16.0,106,0.4,1
14.7,14.7,8.9,68.19,0.0,0,22.7,11.2,257,1014.6,100.0,16.0,141,0.5,1
14.7,14.7,8.5,66.26,0.0,0,22.7,11.2,295,1014.8,100.0,16.0,124,0.4,1
13.2,13.2,8.9,75.25,0.462,100,27.4,11.8,245,1014.8,100.0,11.3,172,0.6,2
13.1,13.1,10.0,81.48,0.92,100,28.8,12.9,240,1014.2,100.0,11.1,265,1.0,3
13.6,13.6,10.1,79.23,0.156,100,24.8,8.7,238,1014.1,100.0,16.0,248,0.9,2
14.1,14.1,8.6,69.74,0.0,0,27.7,15.1,274,1014.5,100.0,16.0,172,0.6,2
14.2,14.2,7.3,63.31,0.0,0,27.0,18.9,295,1014.9,100.0,16.0,249,0.9,2
13.7,13.7,5.9,59.27,0.0,0,40.7,18.9,270,1015.3,90.3,16.0,276,1.0,3
13.2,13.2,5.6,60.0,0.0,0,33.5,23.8,271,1015.7,84.7,16.0,140,0.5,1
12.5,12.5,4.0,56.27,0.0,0,31.3,18.1,284,1016.3,98.4,16.0,28,0.1,0
11.5,11.5,3.9,59.89,0.0,0,29.5,20.2,284,1017.6,100.0,16.0,4,0.0,0
10.3,10.3,3.0,60.59,0.0,0,37.4,12.4,290,1018.6,100.0,16.0,0,0.0,0
9.2,6.0,1.9,60.09,0.0,0,40.7,24.8,292,1019.2,100.0,16.0,0,0.0,0
8.2,5.0,1.3,61.88,0.0,0,37.1,20.9,309,1019.7,100.0,16.0,0,0.0,0
7.5,4.1,-0.5,57.01,0.0,0,30.6,20.9,289,1020.1,100.0,16.0,0,0.0,0
7.4,4.5,-0.5,57.27,0.0,0,29.9,17.3,310,1020.2,100.0,16.0,0,0.0,0
6.0,2.7,-1.5,58.53,0.0,0,29.5,17.7,282,1020.1,90.3,16.0,0,0.0,0
3.9,1.3,-1.5,67.97,0.0,0,30.2,10.1,288,1020.1,2.8,16.0,0,0.0,0
2.8,0.5,-1.5,73.76,0.0,0,33.1,8.2,271,1020.7,2.8,16.0,0,0.0,0
1.7,-0.1,-1.0,82.14,0.0,0,32.0,6.2,235,1021.2,2.8,16.0,0,0.0,0
2.0,2.0,-1.0,80.3,0.0,0,28.8,1.6,240,1021.5,45.8,16.0,20,0.1,0
3.8,1.7,0.7,80.01,0.0,0,26.3,8.3,250,1022.0,88.5,16.0,131,0.5,1
5.4,2.9,0.6,71.5,0.0,0,23.4,11.0,261,1022.0,100.0,16.0,99,0.4,1
5.9,2.5,-0.5,63.47,0.0,0,20.2,18.4,259,1022.3,100.0,16.0,90,0.3,1
6.0,2.1,-0.5,63.21,0.0,0,21.2,21.4,267,1022.1,100.0,16.0,78,0.3,1
6.4,2.6,0.0,63.83,0.0,0,25.6,22.5,269,1021.9,100.0,16.0,160,0.6,2
5.5,1.4,0.0,68.05,0.0,0,22.0,22.1,286,1021.9,100.0,16.0,156,0.6,2
6.4,2.1,0.1,64.16,0.0,0,35.3,26.9,269,1021.9,100.0,16.0,379,1.4,4
7.0,3.2,1.1,66.11,0.0,0,35.3,24.2,257,1021.8,100.0,16.0,135,0.5,1
7.3,3.4,0.1,60.18,0.0,0,38.9,26.0,269,1021.5,100.0,16.0,218,0.8,2
6.3,2.0,-0.9,60.1,0.0,0,46.8,27.1,279,1021.6,100.0,16.0,131,0.5,1
5.9,2.0,-1.9,57.0,0.0,0,47.3,22.1,296,1022.0,100.0,16.0,100,0.4,1
5.3,0.6,-2.0,59.28,0.0,0,42.7,28.2,290,1022.4,100.0,16.0,45,0.2,0
4.7,0.3,-2.6,59.04,0.0,0,38.5,23.5,290,1022.7,100.0,16.0,15,0.1,0
3.7,-0.8,-3.7,58.54,0.0,0,43.3,21.7,299,1023.2,100.0,16.0,2,0.0,0
2.5,-1.8,-4.2,61.31,0.0,0,47.9,17.8,306,1023.5,5.9,16.0,0,0.0,0
1.5,-2.6,-4.7,63.01,0.0,0,38.9,15.4,290,1023.8,2.9,16.0,0,0.0,0
1.0,-3.2,-4.8,65.23,0.0,0,38.5,15.3,298,1023.8,12.8,16.0,0,0.0,0
-0.6,-4.2,-5.5,69.22,0.0,0,38.9,10.6,283,1023.8,36.8,16.0,0,0.0,0
1.0,-2.7,-4.5,66.71,0.0,0,39.6,12.5,282,1023.7,100.0,16.0,0,0.0,0
1.4,-3.7,-6.0,57.56,0.0,0,37.1,22.5,327,1023.6,100.0,16.0,0,0.0,0
0.3,-4.6,-6.4,60.6,0.0,0,40.3,18.5,327,1023.8,46.0,16.0,0,0.0,0
-0.3,-4.5,-5.9,65.64,0.0,0,32.0,13.9,301,1024.1,8.8,16.0,0,0.0,0
-0.4,-3.8,-5.5,68.39,0.0,0,33.1,10.3,318,1024.2,82.5,16.0,0,0.0,0
0.3,-3.8,-6.1,62.43,0.0,0,37.1,13.5,319,1024.5,100.0,16.0,7,0.0,0
0.9,-4.4,-6.0,60.23,0.0,0,37.6,21.8,325,1024.8,100.0,16.0,35,0.1,0
1.4,-4.1,-5.5,60.2,0.0,0,40.7,24.3,303,1025.0,100.0,16.0,117,0.4,1
1.9,-2.7,-5.6,57.51,0.0,0,44.6,19.3,337,1025.1,100.0,16.0,268,1.0,3
2.9,-1.5,-5.5,53.85,0.0,0,35.3,19.4,333,1025.2,100.0,16.0,290,1.0,3
2.4,-3.1,-5.5,55.81,0.0,0,41.1,27.7,337,1025.8,100.0,16.0,395,1.4,4
3.0,-1.4,-6.0,51.63,0.0,0,39.1,19.4,337,1025.8,100.0,16.0,541,1.9,5
3.0,-1.4,-5.6,53.07,0.0,0,36.7,20.0,321,1026.0,100.0,16.0,677,2.4,7
5.1,1.3,-5.0,48.24,0.0,0,37.1,18.7,338,1025.6,89.0,16.0,632,2.3,6
5.8,2.9,-4.3,48.04,0.0,0,33.1,14.2,349,1025.2,28.3,16.0,809,2.9,8
6.3,3.4,-4.9,44.61,0.0,0,27.7,14.9,350,1025.3,4.7,16.0,651,2.3,7
6.3,3.2,-4.3,46.77,0.0,0,27.7,16.4,359,1025.4,7.2,16.0,435,1.6,4
5.8,3.1,-4.2,48.35,0.0,0,16.6,12.9,1,1025.6,0.9,16.0,228,0.8,2
4.6,1.6,-4.9,50.3,0.0,0,15.8,13.2,17,1025.6,0.9,16.0,64,0.2,1
3.0,0.9,-4.8,56.43,0.0,0,15.8,7.8,36,1026.0,0.9,16.0,9,0.0,0
1.9,-0.5,-4.2,63.86,0.0,0,11.9,7.8,44,1026.2,0.9,16.0,0,0.0,0
1.8,1.8,-4.3,63.99,0.0,0,16.2,0.8,360,1026.8,0.9,16.0,0,0.0,0
-0.3,-0.3,-4.8,71.93,0.0,0,14.0,0.8,3,1027.2,0.9,16.0,0,0.0,0
-1.3,-4.4,-4.7,77.36,0.0,0,17.6,8.7,283,1028.1,0.9,16.0,0,0.0,0
-0.6,-3.1,-3.9,78.4,0.0,0,13.7,7.3,75,1028.5,0.0,16.0,0,0.0,0
-1.4,-1.4,-4.2,81.17,0.0,0,11.2,4.6,46,1028.3,0.0,16.0,0,0.0,0
-2.5,-4.4,-4.3,87.89,0.0,0,12.6,4.9,56,1027.9,0.0,16.0,0,0.0,0
-2.1,-4.2,-4.2,85.14,0.0,0,9.4,5.6,66,1027.5,0.0,16.0,0,0.0,0
-2.6,-5.1,-4.8,84.84,0.0,0,14.4,6.1,66,1027.7,0.9,16.0,0,0.0,0
-3.9,-3.9,-5.4,89.78,0.0,0,5.8,0.3,3,1028.3,0.9,15.9,16,0.1,0
-0.9,-0.9,-2.7,87.35,0.0,0,12.2,0.0,0,1028.8,0.9,15.9,116,0.4,1
2.4,2.4,-4.1,62.38,0.0,0,18.7,0.0,0,1029.0,0.9,16.0,301,1.1,3
4.7,2.0,-6.4,44.42,0.0,0,16.9,11.2,87,1029.0,0.0,16.0,498,1.8,5
6.4,4.1,-6.5,39.09,0.0,0,10.8,11.3,93,1029.0,0.0,16.0,669,2.4,7
7.4,6.7,-5.9,38.42,0.0,0,10.8,5.4,103,1028.8,1.6,16.0,786,2.8,8
8.2,6.1,-5.8,36.48,0.0,0,11.2,12.0,89,1028.3,2.9,16.0,852,3.1,9
9.1,8.1,-5.7,34.59,0.0,0,9.7,7.7,97,1027.3,2.9,16.0,863,3.1,9
10.2,10.2,-6.6,30.22,0.0,0,8.6,8.4,124,1026.6,2.9,16.0,734,2.6,7
10.8,10.8,-5.8,30.6,0.0,0,8.3,15.5,126,1026.2,3.2,16.0,648,2.3,6
11.3,11.3,-6.4,28.33,0.0,0,10.8,6.3,59,1025.6,2.9,16.0,579,2.1,6
10.8,10.8,-6.4,29.25,0.0,0,10.4,10.8,140,1025.2,2.9,16.0,387,1.4,4
10.2,10.2,-2.9,39.75,0.0,0,9.4,13.5,167,1025.1,2.9,16.0,215,0.8,2
8.2,6.4,-3.0,45.14,0.0,0,12.6,10.7,191,1025.1,2.9,16.0,44,0.2,0
6.4,5.2,-2.6,52.46,0.0,0,12.6,6.5,184,1024.9,1.6,16.0,7,0.0,0
4.7,4.7,-2.7,58.95,0.0,0,12.6,1.1,32,1025.2,2.9,16.0,0,0.0,0
1.8,1.8,-3.1,69.87,0.0,0,12.6,0.8,28,1025.7,1.6,16.0,0,0.0,0
1.6,1.6,-2.1,76.44,0.0,0,9.0,0.8,17,1025.5,2.9,16.0,0,0.0,0
1.9,0.0,-2.3,74.12,0.0,0,12.6,6.3,79,1025.3,3.2,16.0,0,0.0,0
2.3,2.3,-3.5,65.46,0.0,0,13.3,1.4,25,1025.1,3.2,16.0,0,0.0,0
1.4,1.4,-4.1,67.08,0.0,0,17.6,0.9,19,1025.1,3.2,16.0,0,0.0,0
1.6,-1.2,-5.7,58.1,0.0,0,15.8,9.4,76,1025.0,79.1,16.0,0,0.0,0
1.5,-0.9,-6.0,57.24,0.0,0,13.3,7.9,68,1024.9,88.5,16.0,0,0.0,0
1.1,-0.5,-6.6,56.51,0.0,0,13.3,5.5,71,1025.3,26.5,16.0,0,0.0,0
0.9,-0.8,-6.4,57.91,0.0,0,9.4,5.7,73,1025.9,88.5,16.0,20,0.1,0
2.2,-1.2,-5.4,56.99,0.0,0,23.4,12.6,84,1025.8,89.0,16.0,115,0.4,1
4.6,1.4,-3.7,54.93,0.0,0,25.9,14.4,125,1026.2,89.0,16.0,271,1.0,3
6.5,3.5,-2.8,51.5,0.0,0,25.9,16.2,128,1026.1,90.3,16.0,375,1.4,4
9.1,6.7,-2.3,44.89,0.0,0,29.5,15.6,141,1025.6,97.2,16.0,663,2.4,7
10.8,10.8,-1.7,41.6,0.0,0,29.8,18.8,128,1025.1,1.6,16.0,795,2.9,8
11.9,11.9,-1.9,38.2,0.0,0,31.4,20.4,119,1024.7,2.9,16.0,874,3.1,9
12.4,12.4,-2.3,35.93,0.0,0,34.4,12.9,111,1024.3,2.9,16.0,881,3.2,9
13.6,13.6,-3.8,29.62,0.0,0,28.6,13.3,126,1023.6,1.6,16.0,823,3.0,8
14.2,14.2,-5.3,25.58,0.0,0,20.5,17.7,106,1022.9,1.6,16.0,692,2.5,7
14.1,14.1,-4.3,27.7,0.0,0,19.8,18.9,125,1022.0,2.9,16.0,497,1.8,5
13.6,13.6,-3.8,29.61,0.0,0,18.4,15.7,109,1021.6,2.9,16.0,294,1.1,3
12.5,12.5,-7.2,24.79,0.0,0,22.0,14.9,100,1021.9,2.9,16.0,154,0.6,2
11.4,11.4,-8.3,24.45,0.0,0,25.2,12.1,90,1021.7,22.3,16.0,56,0.2,1
10.2,10.2,-9.2,24.57,0.0,0,27.0,11.8,100,1021.8,3.2,16.0,7,0.0,0
8.5,6.9,-8.8,28.41,0.0,0,23.4,9.7,117,1022.4,3.2,16.0,0,0.0,0
8.0,6.1,-5.9,36.66,0.0,0,19.4,11.2,109,1022.1,3.2,16.0,0,0.0,0
7.3,4.9,-5.4,40.11,0.0,0,24.1,12.8,106,1021.6,3.2,16.0,0,0.0,0
6.8,4.9,-4.8,43.43,0.0,0,26.3,9.6,99,1021.7,2.9,16.0,0,0.0,0
6.2,4.7,-4.2,47.01,0.0,0,28.4,7.7,96,1021.6,3.2,16.0,0,0.0,0
6.1,3.9,-3.6,49.98,0.0,0,24.8,10.5,78,1021.2,3.2,16.0,0,0.0,0
5.5,3.1,-2.1,58.0,0.0,0,22.3,11.1,76,1020.7,3.2,16.0,0,0.0,0
6.0,4.4,-2.0,56.55,0.0,0,23.8,7.8,94,1021.0,3.2,16.0,0,0.0,0
5.7,3.4,-2.0,57.57,0.0,0,24.8,10.7,73,1021.1,3.2,16.0,0,0.0,0
6.2,3.6,-1.9,56.29,0.0,0,23.4,12.7,86,1020.7,2.9,16.0,8,0.0,0
7.3,5.3,-2.0,51.64,0.0,0,36.7,11.2,95,1021.1,26.9,16.0,87,0.3,1
8.6,6.5,-2.8,44.58,0.0,0,36.7,13.1,109,1021.2,94.4,16.0,139,0.5,1
10.2,10.2,-2.6,40.71,0.0,0,29.9,20.3,107,1020.7,94.4,16.0,255,0.9,3
10.3,10.3,-1.5,43.8,0.0,0,28.4,20.2,116,1020.2,100.0,16.0,250,0.9,3
12.5,12.5,-1.6,37.56,0.0,0,35.3,21.9,109,1019.6,90.6,16.0,409,1.5,4
14.6,14.6,-2.1,31.61,0.0,0,33.3,15.8,117,1019.1,89.4,16.0,388,1.4,4
14.3,14.3,-4.0,28.04,0.0,0,30.6,23.7,117,1018.3,100.0,16.0,229,0.8,2
14.7,14.7,-3.5,28.2,0.0,0,37.1,21.4,116,1017.4,100.0,16.0,278,1.0,3
15.2,15.2,-3.2,27.9,0.0,0,30.2,17.4,162,1017.8,100.0,16.0,133,0.5,1
14.2,14.2,-2.7,31.02,0.0,0,39.4,24.8,118,1015.6,37.8,16.0,170,0.6,2
15.2,15.2,-3.2,27.99,0.0,0,35.3,24.3,109,1015.1,3.2,16.0,258,0.9,3
13.5,13.5,-2.9,31.96,0.0,0,40.6,21.0,117,1014.7,2.9,16.0,195,0.7,2
12.4,12.4,-3.7,32.28,0.0,0,33.9,14.4,109,1014.5,32.4,16.0,46,0.2,0
11.4,11.4,-3.1,36.02,0.0,0,33.5,21.0,99,1014.0,57.2,16.0,7,0.0,0
10.8,10.8,-2.7,38.72,0.0,0,41.6,17.5,109,1013.7,49.1,16.0,0,0.0,0
10.8,10.8,-1.6,41.94,0.0,0,34.5,19.4,100,1012.8,26.9,16.0,0,0.0,0
10.9,10.9,-1.5,41.92,0.0,0,40.3,14.5,100,1012.1,89.4,16.0,0,0.0,0
11.4,11.4,-1.0,42.22,0.0,0,28.8,16.0,99,1011.0,26.9,16.0,0,0.0,0
10.9,10.9,0.0,46.67,0.0,0,35.3,12.4,99,1010.1,51.6,16.0,0,0.0,0
8.6,7.2,4.9,77.47,1.415,100,31.7,9.0,90,1010.9,100.0,13.0,0,0.0,0
9.0,7.9,5.7,79.63,1.693,100,29.9,7.6,98,1010.2,100.0,10.8,0,0.0,0
9.0,6.1,7.1,88.18,3.656,100,26.6,19.9,117,1008.6,100.0,9.8,0,0.0,0
10.1,10.1,8.7,91.31,1.814,100,22.3,2.7,28,1007.9,100.0,11.2,0,0.0,0
10.1,10.1,9.2,93.89,0.139,100,16.2,8.0,108,1008.2,100.0,5.6,7,0.0,0
10.7,10.7,9.2,90.26,0.0,0,31.0,7.7,113,1008.8,100.0,4.8,24,0.1,0
10.8,10.8,9.2,90.28,0.0,0,23.0,11.4,94,1008.6,100.0,6.9,73,0.3,1
11.9,11.9,9.9,87.53,0.0,0,29.9,8.0,125,1008.8,100.0,14.3,118,0.4,1
12.0,12.0,10.0,87.6,0.0,0,11.9,7.8,140,1009.2,100.0,6.0,156,0.6,2
14.1,14.1,11.6,85.11,0.0,0,15.5,10.7,144,1008.6,100.0,13.4,356,1.3,4
18.4,18.4,13.2,71.87,0.0,0,24.5,13.5,194,1007.9,51.3,15.9,626,2.3,6
19.0,19.0,10.2,56.55,0.0,0,47.6,33.1,245,1008.2,98.4,16.0,667,2.4,7
17.1,17.1,7.5,53.19,0.0,0,51.0,29.4,240,1009.0,99.6,16.0,340,1.2,3
17.5,17.5,7.8,53.14,0.0,0,47.6,22.6,241,1008.7,99.6,16.0,582,2.1,6
17.6,17.6,7.3,51.14,0.0,0,39.7,28.1,239,1008.9,98.4,16.0,210,0.8,2
16.4,16.4,6.8,52.69,0.0,0,40.7,23.5,269,1009.4,99.6,16.0,103,0.4,1
14.7,14.7,6.7,58.76,0.0,0,45.2,23.2,269,1010.4,99.6,16.0,83,0.3,1
13.6,13.6,6.8,63.73,0.0,0,46.7,28.9,267,1011.1,99.6,16.0,19,0.1,0
12.5,12.5,7.2,70.33,0.0,0,33.1,14.2,267,1011.4,99.6,16.0,4,0.0,0
11.5,11.5,6.8,72.71,0.0,0,44.6,21.9,269,1012.1,100.0,16.0,0,0.0,0
11.4,11.4,6.8,73.05,0.0,0,31.7,13.0,269,1012.4,100.0,16.0,0,0.0,0
10.9,10.9,6.7,75.26,0.0,0,34.6,17.2,268,1012.6,100.0,16.0,0,0.0,0
9.6,7.6,6.8,82.41,0.0,0,40.3,14.2,277,1013.0,100.0,15.7,0,0.0,0
9.7,7.5,6.3,79.43,0.0,0,36.4,15.3,268,1013.1,100.0,15.9,0,0.0,0
9.7,7.3,5.8,76.87,0.0,0,33.5,16.8,279,1013.0,100.0,16.0,0,0.0,0
9.7,7.6,5.7,76.57,0.0,0,30.6,14.2,278,1013.1,100.0,15.9,0,0.0,0
9.7,7.2,5.2,73.52,0.0,0,29.9,17.8,267,1013.7,100.0,15.9,0,0.0,0
9.7,7.7,5.2,73.6,0.0,0,28.4,13.4,249,1014.0,100.0,15.9,0,0.0,0
9.6,7.4,5.1,73.54,0.0,0,32.0,15.1,259,1014.4,100.0,16.0,5,0.0,0
9.7,7.3,5.7,76.13,0.0,0,29.2,16.8,267,1014.9,100.0,16.0,24,0.1,0
9.6,7.6,6.2,79.17,0.0,0,27.7,13.5,254,1015.3,100.0,16.0,68,0.2,1
10.2,10.2,6.2,75.91,0.0,0,24.8,16.4,249,1015.9,100.0,16.0,53,0.2,1
10.8,10.8,5.7,70.67,0.0,0,21.6,17.2,267,1016.3,100.0,16.0,117,0.4,1
10.9,10.9,5.6,69.97,0.0,0,26.3,15.8,258,1017.1,100.0,16.0,109,0.4,1
10.9,10.9,5.0,67.25,0.0,0,21.2,17.6,267,1017.1,100.0,16.0,161,0.6,2
11.4,11.4,5.0,64.98,0.0,0,20.9,15.9,269,1017.3,100.0,16.0,272,1.0,3
11.4,11.4,5.7,67.53,0.0,0,20.5,18.3,268,1017.7,100.0,16.0,230,0.8,2
12.0,12.0,5.7,65.32,0.0,0,17.3,13.0,291,1017.7,100.0,16.0,275,1.0,3
12.0,12.0,5.7,65.25,0.0,0,15.5,13.1,257,1017.5,100.0,16.0,157,0.6,2
12.4,12.4,6.1,65.41,0.0,0,14.4,11.2,284,1017.8,100.0,16.0,112,0.4,1
12.0,12.0,5.7,65.25,0.0,0,13.3,11.6,269,1018.3,100.0,16.0,68,0.2,1
11.5,11.5,5.1,65.07,0.0,0,11.5,8.4,268,1018.4,100.0,16.0,20,0.1,0
11.4,11.4,5.1,65.45,0.0,0,9.4,5.8,314,1018.6,100.0,16.0,3,0.0,0
10.4,10.4,6.1,74.7,0.0,0,6.8,0.2,357,1018.5,100.0,16.0,0,0.0,0
8.8,8.8,5.1,77.59,0.0,0,9.0,1.1,7,1018.0,13.1,16.0,0,0.0,0
7.7,7.7,5.1,83.72,0.0,0,2.5,0.2,3,1018.0,3.2,16.0,0,0.0,0
7.6,7.6,5.7,87.54,0.0,0,6.1,0.2,7,1018.0,3.2,16.0,0,0.0,0
8.6,7.9,5.7,82.49,0.0,0,10.1,5.8,139,1017.7,3.2,16.0,0,0.0,0
