temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy
27.3,27.4,14.3,44.87,0.0,0,22.3,6.3,310,1011.8,47.5,16.0,614,2.2
25.8,25.8,14.3,49.19,0.0,0,20.5,12.6,291,1011.9,1.5,16.0,403,1.5
25.9,25.9,15.0,50.93,0.0,0,18.4,17.6,285,1011.8,2.9,16.0,398,1.4
25.7,25.7,12.1,42.74,0.0,0,18.4,10.6,276,1011.1,2.9,16.0,212,0.8
24.0,24.0,14.6,55.44,0.0,0,16.6,7.7,269,1011.5,1.6,16.0,56,0.2
20.6,20.6,15.7,73.48,0.0,0,14.8,4.9,254,1011.8,12.8,16.0,3,0.0
17.4,17.4,15.0,85.67,0.0,0,13.0,5.9,245,1011.9,26.5,15.9,0,0.0
17.3,17.3,14.0,80.66,0.0,0,11.2,0.3,350,1012.1,1.6,16.0,0,0.0
16.2,16.2,14.4,89.15,0.0,0,11.2,0.3,351,1012.2,0.9,16.0,0,0.0
14.5,14.5,13.6,94.3,0.0,0,9.4,0.2,350,1012.2,0.9,13.4,0,0.0
14.0,14.0,13.1,94.27,0.0,0,9.4,0.2,354,1012.4,0.9,10.8,0,0.0
13.4,13.4,13.1,98.05,0.0,0,9.4,0.2,11,1012.2,11.5,13.4,0,0.0
13.7,13.7,12.9,95.04,0.0,0,11.2,0.8,319,1012.2,3.9,2.4,0,0.0
12.9,12.9,12.1,95.45,0.0,0,11.2,1.1,327,1012.2,0.0,5.7,0,0.0
12.2,12.2,11.7,97.01,0.0,0,11.2,0.6,326,1012.9,0.0,2.8,0,0.0
13.3,13.3,12.7,96.41,0.0,0,13.0,0.1,354,1013.1,0.8,5.4,45,0.2
16.3,16.3,15.6,95.18,0.0,0,13.0,0.8,321,1013.2,1.6,11.7,188,0.7
20.0,20.0,16.6,80.87,0.0,0,16.6,0.1,355,1013.6,1.6,16.0,346,1.2
22.8,22.8,16.4,67.23,0.0,0,18.4,5.4,155,1013.7,25.3,16.0,511,1.8
24.3,24.3,15.7,58.82,0.0,0,22.3,12.7,229,1013.8,87.6,16.0,420,1.5
25.6,25.6,16.2,56.15,0.0,0,22.3,11.6,263,1013.9,45.0,16.0,692,2.5
26.2,26.2,16.3,54.36,0.0,0,28.7,13.0,193,1013.3,51.3,16.0,86,0.3
19.7,19.7,16.6,82.25,0.0,0,33.5,20.0,261,1014.4,91.6,5.5,64,0.2
20.3,20.3,17.0,81.26,0.551,100,39.2,18.4,266,1014.3,55.8,15.9,159,0.6
22.2,22.2,17.5,74.61,0.69,100,24.1,12.5,290,1013.2,89.2,16.0,819,2.9
23.3,23.3,16.9,67.32,0.005,100,27.7,10.9,191,1013.4,89.0,16.0,216,0.8
22.4,22.4,15.1,63.11,0.0,0,25.9,12.4,197,1013.7,54.2,16.0,159,0.6
21.9,21.9,16.0,69.44,0.0,0,22.3,10.8,210,1013.7,1.4,16.0,117,0.4
21.4,21.4,16.5,73.76,0.0,0,18.4,8.5,182,1013.9,1.4,16.0,75,0.3
20.2,20.2,16.1,77.39,0.0,0,14.8,7.7,192,1014.0,2.9,16.0,2,0.0
18.3,18.3,16.1,87.28,0.0,0,13.0,1.3,320,1014.5,5.9,15.9,0,0.0
18.1,18.1,15.7,85.88,0.0,0,13.0,0.9,318,1014.9,90.3,16.0,0,0.0
16.2,16.2,15.1,92.85,0.0,0,11.2,1.3,316,1015.0,8.4,16.0,0,0.0
17.4,17.4,15.7,89.95,0.704,100,11.2,9.0,208,1015.1,91.6,9.1,0,0.0
17.4,17.4,16.2,92.6,0.837,100,9.4,0.9,317,1015.1,14.2,14.2,0,0.0
14.9,14.9,14.2,95.67,0.0,0,9.4,1.2,323,1015.1,78.0,2.3,0,0.0
13.6,13.6,12.8,94.97,0.0,0,9.4,4.8,257,1015.1,76.9,2.2,0,0.0
14.3,14.3,13.7,96.16,0.0,0,11.2,0.2,352,1015.1,75.6,2.1,0,0.0
13.8,13.8,13.2,96.07,0.0,0,11.2,0.8,327,1015.5,76.9,1.2,0,0.0
13.2,13.2,13.0,99.01,0.0,0,11.2,0.0,0,1015.9,87.3,0.6,48,0.2
16.8,16.8,16.7,99.35,1.387,100,13.0,0.0,0,1016.5,3.2,4.9,180,0.6
20.1,20.1,17.2,83.18,0.0,0,14.8,5.3,273,1016.6,0.9,14.2,341,1.2
22.3,22.3,17.1,72.31,0.0,0,16.6,6.5,268,1016.8,0.0,16.0,541,1.9
23.4,23.4,17.1,67.75,0.0,0,16.6,4.8,229,1016.9,0.0,16.0,685,2.5
24.5,24.5,16.9,62.28,0.0,0,18.4,5.8,203,1017.1,0.0,16.0,778,2.8
26.2,26.2,17.3,58.0,0.0,0,20.5,6.3,255,1017.0,0.9,16.0,812,2.9
27.2,28.0,17.8,56.33,0.0,0,20.5,9.7,236,1016.8,4.7,16.0,855,3.1
27.7,28.7,18.2,56.13,0.0,0,27.7,10.9,241,1016.6,35.2,14.3,535,1.9
27.8,28.6,17.9,54.93,0.0,0,20.5,13.3,227,1016.1,55.6,14.2,637,2.3
28.3,29.0,17.3,51.19,0.0,0,20.5,9.9,229,1015.8,44.4,14.2,516,1.9
27.9,28.6,17.3,52.37,0.0,0,31.7,11.6,231,1015.4,25.3,14.2,322,1.2
27.3,28.0,17.1,53.9,0.0,0,16.6,10.0,256,1015.5,50.0,14.2,133,0.5
25.8,25.8,17.8,61.08,0.142,100,14.8,11.8,23,1015.9,90.3,13.9,43,0.2
22.7,22.7,17.9,74.14,0.33,100,31.7,6.9,47,1016.2,8.4,13.2,2,0.0
20.7,20.7,16.9,78.63,0.0,0,11.2,0.6,31,1016.6,8.4,11.3,0,0.0
18.2,18.2,16.9,92.41,0.148,100,9.4,0.0,0,1017.4,5.9,13.1,0,0.0
18.2,18.2,16.9,92.41,0.0,0,11.2,0.0,0,1017.1,5.9,11.1,0,0.0
17.4,17.4,16.3,92.8,0.0,0,9.4,0.8,354,1017.0,2.9,10.4,0,0.0
16.1,16.1,15.4,95.3,0.0,0,9.4,0.0,0,1017.3,1.4,8.6,0,0.0
15.6,15.6,14.7,94.66,0.0,0,9.4,0.2,358,1017.2,1.4,3.6,0,0.0
16.0,16.0,14.7,91.68,0.0,0,9.4,0.6,350,1017.1,1.4,10.4,0,0.0
16.8,16.8,14.6,86.74,0.0,0,9.4,0.6,352,1017.1,1.4,10.4,0,0.0
14.9,14.9,13.8,93.05,0.0,0,11.2,0.0,0,1017.6,1.4,6.1,0,0.0
16.3,16.3,14.5,89.11,0.0,0,11.2,5.3,293,1017.7,1.4,8.0,39,0.1
18.9,18.9,16.7,87.34,0.0,0,11.2,0.2,357,1017.9,1.4,8.3,153,0.6
21.6,21.6,17.9,79.02,0.0,0,11.2,4.6,342,1018.2,1.4,8.4,303,1.1
23.4,23.4,18.3,73.16,0.0,0,13.0,5.2,320,1018.6,1.6,8.4,472,1.7
25.7,25.7,19.2,67.55,0.0,0,14.8,7.8,344,1018.7,0.9,8.4,638,2.3
27.2,28.1,17.9,57.03,0.0,0,14.8,12.4,332,1018.9,0.9,10.9,753,2.7
27.9,28.7,17.8,54.3,0.0,0,14.8,10.7,320,1019.0,1.6,10.1,795,2.9
28.9,29.6,17.6,50.7,0.0,0,24.1,5.0,321,1018.5,1.9,8.3,807,2.9
28.5,29.0,17.2,50.3,0.0,0,24.1,7.5,278,1018.1,25.3,8.3,257,0.9
28.9,29.6,17.8,51.2,0.0,0,24.1,10.7,296,1017.7,27.6,6.5,646,2.3
29.0,29.8,17.8,50.87,0.0,0,18.4,7.8,261,1017.2,46.8,6.5,507,1.8
28.9,29.9,18.4,53.12,0.0,0,18.4,0.3,354,1017.1,7.2,6.3,321,1.2
27.9,28.9,18.3,56.11,0.0,0,16.6,9.1,251,1016.8,7.2,6.3,175,0.6
26.3,26.3,18.8,63.31,0.0,0,14.8,7.9,207,1016.5,1.6,6.3,40,0.1
23.2,23.2,19.3,78.69,0.0,0,9.4,1.4,314,1016.9,2.9,6.3,2,0.0
20.1,20.1,18.4,90.03,0.0,0,16.6,1.7,316,1017.2,1.6,8.3,0,0.0
19.9,19.9,17.9,88.38,0.0,0,9.4,6.2,226,1017.6,0.9,8.3,0,0.0
18.4,18.4,17.4,93.36,0.0,0,16.6,0.2,351,1017.4,0.9,6.6,0,0.0
16.8,16.8,16.4,97.24,0.0,0,16.6,1.3,320,1017.3,1.6,5.7,0,0.0
17.0,17.0,16.1,94.46,0.0,0,16.6,1.0,322,1017.1,0.8,3.9,0,0.0
16.2,16.2,15.3,93.98,0.0,0,18.4,0.9,314,1016.3,76.6,1.4,0,0.0
15.7,15.7,15.2,97.05,0.0,0,14.8,5.3,246,1016.1,1.4,3.9,0,0.0
14.5,14.5,13.8,95.44,0.0,0,14.8,0.8,318,1016.1,76.6,1.1,0,0.0
14.7,14.7,13.7,94.12,0.0,0,16.6,0.1,6,1016.0,38.1,2.3,0,0.0
13.9,13.9,13.5,97.26,0.0,0,18.4,0.1,354,1015.9,76.2,0.6,36,0.1
18.2,18.2,17.2,93.9,0.0,0,20.5,0.2,350,1015.8,1.4,4.2,163,0.6
22.2,22.2,18.3,78.51,0.0,0,25.9,10.1,198,1015.7,1.6,6.3,334,1.2
25.0,25.0,19.3,70.92,0.0,0,29.5,12.1,180,1014.8,25.3,8.0,522,1.9
26.7,28.4,20.6,69.23,0.0,0,42.5,17.2,170,1013.6,1.6,10.0,609,2.2
27.9,30.0,21.1,66.91,0.0,0,38.9,17.3,180,1013.5,1.9,11.0,785,2.8
28.9,32.0,22.2,67.05,0.0,0,39.7,19.7,184,1011.9,28.1,13.0,671,2.4
28.5,31.2,21.8,67.0,0.0,0,34.0,25.4,187,1011.0,98.9,13.2,252,0.9
27.9,30.7,22.2,71.0,0.0,0,31.7,18.3,178,1009.9,89.2,8.9,5,0.0
20.7,20.7,18.9,89.32,12.236,100,91.1,26.4,214,1011.9,91.5,6.4,15,0.1
21.1,21.1,18.9,87.21,1.523,100,38.9,15.0,196,1011.2,32.5,15.7,44,0.2
21.6,21.6,19.5,88.08,0.231,100,22.3,9.4,149,1010.4,89.0,16.0,130,0.5
22.2,22.2,20.5,90.32,0.114,100,37.1,9.4,169,1009.3,50.0,16.0,11,0.0
21.8,21.8,20.4,91.78,3.515,100,37.1,14.0,213,1009.1,89.1,9.3,0,0.0
21.0,21.0,19.5,90.68,2.91,100,50.0,17.4,203,1009.0,98.8,8.4,0,0.0
20.1,20.1,19.4,95.59,7.42,100,37.1,19.0,221,1009.4,100.0,7.5,0,0.0
21.1,21.1,19.9,93.08,3.532,100,18.4,15.1,222,1009.0,82.3,11.6,0,0.0
21.1,21.1,20.0,93.2,0.169,100,29.5,11.1,239,1008.8,2.9,16.0,0,0.0
20.7,20.7,20.0,95.71,0.0,0,29.5,8.1,221,1009.3,7.3,14.3,0,0.0
21.6,21.6,20.6,93.76,0.0,0,27.7,12.6,269,1009.2,1.6,11.7,0,0.0
21.8,21.8,20.7,93.46,0.0,0,25.9,11.9,280,1009.5,90.5,11.5,0,0.0
21.8,21.8,20.1,90.32,0.0,0,24.1,13.0,290,1010.0,100.0,10.4,0,0.0
21.7,21.7,20.0,90.16,0.0,0,24.1,12.8,290,1010.4,100.0,11.3,0,0.0
21.2,21.2,20.0,92.85,0.0,0,20.5,8.1,270,1011.1,100.0,10.4,0,0.0
21.8,21.8,20.0,89.87,0.0,0,20.5,6.2,298,1012.0,100.0,8.8,31,0.1
21.8,21.8,19.4,86.42,0.0,0,18.4,9.6,291,1012.9,100.0,14.2,38,0.1
21.7,21.7,18.8,83.73,0.0,0,18.4,12.8,331,1014.2,100.0,16.0,78,0.3
21.8,21.8,18.4,81.32,0.0,0,18.4,9.7,341,1014.5,100.0,14.3,167,0.6
22.3,22.3,18.9,80.88,0.0,0,18.4,5.8,5,1014.7,100.0,14.3,345,1.2
23.4,23.4,18.9,76.09,0.0,0,18.4,7.5,304,1015.6,100.0,16.0,353,1.3
25.5,25.5,19.9,71.16,0.0,0,18.4,8.1,324,1016.2,90.6,16.0,490,1.8
26.2,26.2,19.4,66.49,0.0,0,18.4,1.1,352,1016.2,84.6,16.0,1004,3.6
26.8,28.3,20.1,67.01,0.0,0,16.6,0.8,353,1015.8,1.6,16.0,838,3.0
27.9,29.8,20.7,65.01,0.0,0,16.6,5.4,157,1015.2,0.9,16.0,721,2.6
28.8,30.3,19.4,57.04,0.0,0,13.0,4.7,275,1014.8,1.6,16.0,582,2.1
28.9,30.6,20.0,58.92,0.0,0,11.2,0.8,355,1014.7,1.6,16.0,294,1.1
28.3,30.4,20.6,63.01,0.0,0,11.2,9.9,214,1014.7,0.9,16.0,47,0.2
27.2,29.0,20.6,67.47,0.0,0,9.4,1.5,316,1014.4,0.9,16.0,25,0.1
24.5,24.5,20.2,76.92,0.0,0,9.4,8.4,152,1014.7,0.9,16.0,0,0.0
23.4,23.4,20.2,81.92,0.0,0,11.2,7.8,160,1015.3,1.6,16.0,0,0.0
21.9,21.9,20.1,89.56,0.0,0,13.0,0.0,0,1015.8,1.6,13.4,0,0.0
19.7,19.7,19.0,95.78,0.0,0,13.0,0.2,12,1016.1,1.6,1.6,0,0.0
17.9,17.9,17.6,97.63,0.0,0,11.2,0.0,0,1016.3,78.6,1.8,0,0.0
18.6,18.6,17.9,95.93,0.0,0,11.2,2.5,280,1015.9,21.8,2.3,0,0.0
19.2,19.2,18.6,96.39,0.0,0,11.2,0.0,0,1015.3,2.9,1.1,0,0.0
18.8,18.8,18.4,97.64,0.0,0,11.2,0.0,0,1015.6,78.9,1.1,0,0.0
17.1,17.1,17.0,99.54,0.0,0,11.2,0.0,0,1015.2,84.6,0.4,0,0.0
17.6,17.6,17.4,99.09,0.0,0,13.0,0.2,8,1014.8,99.3,1.1,0,0.0
17.8,17.8,17.4,97.96,0.0,0,13.0,0.0,0,1015.4,45.2,1.2,47,0.2
21.8,21.8,21.2,96.32,0.0,0,13.0,0.1,354,1015.2,8.4,4.8,145,0.5
23.4,23.4,21.9,90.98,0.0,0,13.0,1.1,320,1015.2,3.2,5.9,290,1.0
25.0,25.0,22.2,84.44,0.0,0,14.8,0.2,9,1014.3,3.2,8.2,117,0.4
25.1,25.1,22.9,87.62,0.0,0,9.4,8.5,187,1014.6,3.2,10.1,186,0.7
26.2,26.2,23.4,84.56,0.0,0,20.5,9.2,199,1014.1,3.2,9.6,267,1.0
27.2,30.0,23.0,77.75,0.0,0,20.5,4.8,266,1014.3,6.3,13.8,489,1.8
28.9,32.9,23.5,72.76,0.0,0,24.1,7.5,275,1014.0,2.9,15.9,685,2.5
28.9,30.9,20.4,59.95,0.0,0,25.9,19.5,257,1014.3,3.2,15.9,856,3.1
30.0,32.1,20.3,56.32,0.0,0,18.4,12.0,273,1014.0,2.9,15.9,591,2.1
29.4,32.4,21.7,63.23,0.0,0,22.3,11.5,246,1013.8,1.6,16.0,608,2.2
30.0,33.3,22.0,62.05,0.0,0,22.3,9.6,260,1013.9,1.6,16.0,431,1.6
29.0,31.7,21.7,64.78,0.0,0,18.4,9.9,223,1014.1,1.6,16.0,224,0.8
27.0,29.3,22.1,74.54,0.0,0,16.6,7.8,211,1013.9,1.6,16.0,67,0.2
25.8,25.8,21.7,77.97,0.0,0,14.8,9.8,210,1013.9,2.9,16.0,2,0.0
24.1,24.1,21.2,84.17,0.0,0,16.6,1.5,314,1013.2,2.9,14.3,0,0.0
21.6,21.6,20.2,91.85,0.0,0,14.8,1.1,20,1013.3,2.9,14.3,0,0.0
20.8,20.8,19.8,94.12,0.0,0,16.6,5.4,244,1013.8,1.5,5.5,0,0.0
21.2,21.2,20.4,95.1,0.0,0,20.5,0.0,0,1012.9,1.6,3.8,0,0.0
21.0,21.0,20.7,98.45,0.0,0,24.1,8.0,221,1013.7,79.5,13.4,0,0.0
23.0,23.0,19.6,81.09,0.134,100,38.9,16.8,249,1012.9,100.0,15.9,0,0.0
21.3,21.3,19.5,89.2,1.642,100,29.5,17.2,329,1011.3,82.5,10.5,0,0.0
20.7,20.7,19.4,91.97,1.67,100,31.3,8.3,8,1009.7,89.2,13.0,0,0.0
20.7,20.7,19.4,91.82,0.394,100,11.2,8.8,301,1010.4,98.8,15.9,0,0.0
20.8,20.8,19.4,91.89,0.0,0,16.6,0.3,355,1011.0,100.0,16.0,6,0.0
20.8,20.8,20.0,95.13,0.0,0,18.4,12.3,242,1011.5,100.0,15.7,39,0.1
21.2,21.2,20.0,92.83,0.469,100,20.5,11.0,248,1011.9,100.0,14.2,134,0.5
23.0,23.0,20.7,86.82,0.0,0,22.3,14.4,331,1012.2,89.0,16.0,433,1.6
23.4,23.4,19.9,80.79,0.0,0,38.5,24.3,350,1012.6,98.6,15.9,674,2.4
25.0,25.0,19.3,70.69,0.0,0,29.8,18.9,340,1013.0,89.0,16.0,992,3.6
24.2,24.2,18.5,70.64,0.0,0,40.7,18.7,321,1014.8,89.0,16.0,274,1.0
24.1,24.1,17.9,68.28,0.0,0,39.7,23.0,347,1014.7,90.3,16.0,995,3.6
26.2,26.2,17.9,60.41,0.0,0,38.9,19.0,334,1015.1,55.6,16.0,945,3.4
26.8,27.4,16.8,54.28,0.0,0,35.3,22.2,357,1015.5,7.2,16.0,768,2.8
26.2,26.2,16.8,55.98,0.0,0,28.7,18.6,332,1015.9,1.6,16.0,621,2.2
26.2,26.2,16.2,54.03,0.0,0,24.1,16.7,351,1015.4,1.6,16.0,452,1.6
25.7,25.7,16.2,55.92,0.0,0,20.5,16.6,338,1015.6,25.3,16.0,224,0.8
24.5,24.5,16.2,60.13,0.0,0,14.8,8.0,330,1015.8,0.9,16.0,66,0.2
21.7,21.7,16.3,71.05,0.0,0,11.2,5.9,318,1015.9,1.6,16.0,2,0.0
18.8,18.8,16.7,87.59,0.0,0,9.4,0.8,356,1016.3,1.6,14.3,0,0.0
17.8,17.8,16.7,93.18,0.0,0,7.6,0.4,8,1016.5,2.9,16.0,0,0.0
16.7,16.7,15.9,94.67,0.0,0,11.2,7.9,223,1016.4,36.4,16.0,0,0.0
19.0,19.0,16.0,83.02,0.0,0,11.2,5.8,165,1016.6,1.6,16.0,0,0.0
16.1,16.1,15.0,93.17,0.0,0,11.2,6.6,273,1016.8,11.5,16.0,0,0.0
16.1,16.1,15.6,96.7,0.0,0,11.2,0.6,4,1016.9,36.4,9.1,0,0.0
17.4,17.4,15.6,89.26,0.0,0,13.0,0.2,6,1016.3,2.9,16.0,0,0.0
15.8,15.8,14.8,93.73,0.0,0,13.0,1.0,15,1016.4,47.5,13.4,0,0.0
14.9,14.9,13.8,93.33,0.0,0,13.0,4.9,265,1016.5,55.6,16.0,0,0.0
16.3,16.3,14.8,90.74,0.0,0,13.0,5.9,10,1016.9,89.0,16.0,37,0.1
18.5,18.5,14.9,79.64,0.0,0,13.0,0.8,10,1017.1,84.7,16.0,190,0.7
20.7,20.7,14.3,66.73,0.0,0,13.0,9.6,40,1017.7,4.7,16.0,295,1.1
22.3,22.3,13.9,59.28,0.0,0,13.0,9.0,23,1018.1,98.4,16.0,612,2.2
22.4,22.4,15.0,62.89,0.0,0,14.8,0.6,356,1018.0,89.0,16.0,775,2.8
24.4,24.4,15.7,58.26,0.0,0,14.8,5.8,4,1017.9,87.8,16.0,647,2.3
24.5,24.5,15.6,57.8,0.0,0,16.6,7.7,337,1017.4,89.0,16.0,974,3.5
25.7,25.7,15.4,53.01,0.0,0,16.6,13.3,316,1017.3,79.1,16.0,730,2.6
24.6,24.6,14.0,51.52,0.0,0,29.5,19.6,321,1017.3,51.3,16.0,1029,3.7
25.8,25.8,14.4,49.29,0.0,0,32.1,13.7,311,1016.6,24.5,16.0,776,2.8
25.7,25.7,11.8,41.98,0.0,0,35.3,12.5,322,1016.5,1.6,16.0,605,2.2
25.1,25.1,10.7,40.41,0.0,0,31.9,18.0,324,1016.5,1.6,16.0,181,0.7
23.9,23.9,10.6,43.08,0.0,0,31.7,16.7,338,1016.8,1.6,16.0,219,0.8
22.9,22.9,10.1,44.25,0.0,0,18.4,16.4,5,1017.1,1.6,16.0,63,0.2
20.7,20.7,10.1,50.67,0.0,0,14.8,9.4,349,1017.0,1.6,16.0,0,0.0
15.0,15.0,12.1,83.2,0.0,0,13.0,1.3,352,1017.6,1.6,16.0,0,0.0
13.6,13.6,11.6,88.17,0.0,0,11.2,5.4,263,1017.9,0.9,16.0,0,0.0
12.9,12.9,11.7,92.53,0.0,0,11.2,4.6,249,1017.6,0.9,16.0,0,0.0
11.9,11.9,11.2,95.9,0.0,0,9.4,0.6,335,1017.7,0.9,16.0,0,0.0
12.3,12.3,10.9,91.07,0.0,0,9.4,0.6,348,1017.7,0.9,5.7,0,0.0
11.8,11.8,10.8,93.91,0.0,0,11.2,0.2,355,1017.9,0.9,13.4,0,0.0
11.7,11.7,10.2,90.66,0.0,0,13.0,1.0,346,1017.7,0.9,14.3,0,0.0
11.4,11.4,9.7,89.21,0.0,0,14.8,0.0,0,1018.0,0.0,16.0,0,0.0
14.9,14.9,11.7,80.89,0.0,0,14.8,11.3,350,1018.4,0.9,16.0,0,0.0
14.3,14.3,11.2,81.72,0.0,0,16.6,8.9,338,1019.2,0.9,16.0,40,0.1
16.7,16.7,11.9,73.09,0.0,0,16.6,7.2,350,1019.6,0.9,16.0,176,0.6
19.3,19.3,13.0,66.72,0.0,0,16.6,9.6,349,1019.8,0.9,16.0,347,1.2
21.2,21.2,14.0,63.5,0.0,0,18.4,9.3,347,1020.8,0.0,16.0,541,1.9
22.3,22.3,14.0,59.2,0.0,0,18.4,11.4,338,1021.0,0.0,16.0,663,2.4
23.8,23.8,13.9,53.8,0.0,0,14.8,11.5,336,1020.7,0.9,16.0,770,2.8
24.4,24.4,13.3,50.07,0.0,0,29.5,13.3,320,1021.0,44.4,16.0,879,3.2
24.4,24.4,12.9,48.71,0.0,0,22.3,11.9,349,1020.2,50.0,16.0,888,3.2
25.0,25.0,13.2,47.84,0.0,0,29.5,16.6,306,1020.0,55.6,16.0,829,3.0
24.5,24.5,12.3,46.56,0.0,0,18.4,9.9,339,1020.0,84.9,16.0,686,2.5
25.1,25.1,13.3,48.11,0.0,0,18.4,9.2,297,1019.8,45.7,16.0,306,1.1
24.0,24.0,13.3,51.26,0.0,0,16.6,6.7,259,1019.5,26.5,16.0,216,0.8
23.6,23.6,13.3,52.69,0.0,0,16.6,12.8,286,1019.4,25.3,16.0,135,0.5
22.4,22.4,14.3,59.98,0.0,0,14.8,9.2,294,1019.8,14.0,16.0,18,0.1
19.3,19.3,15.9,80.47,0.0,0,14.8,1.3,346,1020.1,98.4,16.0,0,0.0
17.4,17.4,14.9,85.54,0.0,0,14.8,5.4,242,1020.6,36.6,16.0,0,0.0
17.1,17.1,15.6,91.03,0.0,0,11.2,4.8,255,1020.8,44.4,16.0,0,0.0
